forecast_date,target,target_end_date,location,type,quantile,value
6/5/2022,1 wk ahead inc case,6/11/2022,US,quantile,0.025,781303
6/5/2022,2 wk ahead inc case,6/18/2022,US,quantile,0.025,791871
6/5/2022,3 wk ahead inc case,6/25/2022,US,quantile,0.025,782099
6/5/2022,4 wk ahead inc case,7/2/2022,US,quantile,0.025,691264
6/5/2022,5 wk ahead inc case,7/9/2022,US,quantile,0.025,590265
6/5/2022,6 wk ahead inc case,7/16/2022,US,quantile,0.025,502578
6/5/2022,7 wk ahead inc case,7/23/2022,US,quantile,0.025,429634
6/5/2022,8 wk ahead inc case,7/30/2022,US,quantile,0.025,323986
6/5/2022,1 wk ahead inc case,6/11/2022,US,quantile,0.1,787398
6/5/2022,2 wk ahead inc case,6/18/2022,US,quantile,0.1,792922
6/5/2022,3 wk ahead inc case,6/25/2022,US,quantile,0.1,786784
6/5/2022,4 wk ahead inc case,7/2/2022,US,quantile,0.1,714155
6/5/2022,5 wk ahead inc case,7/9/2022,US,quantile,0.1,635617
6/5/2022,6 wk ahead inc case,7/16/2022,US,quantile,0.1,563706
6/5/2022,7 wk ahead inc case,7/23/2022,US,quantile,0.1,501400
6/5/2022,8 wk ahead inc case,7/30/2022,US,quantile,0.1,418439
6/5/2022,1 wk ahead inc case,6/11/2022,US,quantile,0.25,796280
6/5/2022,2 wk ahead inc case,6/18/2022,US,quantile,0.25,834775
6/5/2022,3 wk ahead inc case,6/25/2022,US,quantile,0.25,794633
6/5/2022,4 wk ahead inc case,7/2/2022,US,quantile,0.25,759882
6/5/2022,5 wk ahead inc case,7/9/2022,US,quantile,0.25,708212
6/5/2022,6 wk ahead inc case,7/16/2022,US,quantile,0.25,643157
6/5/2022,7 wk ahead inc case,7/23/2022,US,quantile,0.25,588113
6/5/2022,8 wk ahead inc case,7/30/2022,US,quantile,0.25,518873
6/5/2022,1 wk ahead inc case,6/11/2022,US,quantile,0.5,831755
6/5/2022,2 wk ahead inc case,6/18/2022,US,quantile,0.5,862671
6/5/2022,3 wk ahead inc case,6/25/2022,US,quantile,0.5,841297
6/5/2022,4 wk ahead inc case,7/2/2022,US,quantile,0.5,796844
6/5/2022,5 wk ahead inc case,7/9/2022,US,quantile,0.5,743929
6/5/2022,6 wk ahead inc case,7/16/2022,US,quantile,0.5,689130
6/5/2022,7 wk ahead inc case,7/23/2022,US,quantile,0.5,636004
6/5/2022,8 wk ahead inc case,7/30/2022,US,quantile,0.5,577177
6/5/2022,1 wk ahead inc case,6/11/2022,US,quantile,0.75,940140
6/5/2022,2 wk ahead inc case,6/18/2022,US,quantile,0.75,880306
6/5/2022,3 wk ahead inc case,6/25/2022,US,quantile,0.75,896339
6/5/2022,4 wk ahead inc case,7/2/2022,US,quantile,0.75,860878
6/5/2022,5 wk ahead inc case,7/9/2022,US,quantile,0.75,780983
6/5/2022,6 wk ahead inc case,7/16/2022,US,quantile,0.75,711629
6/5/2022,7 wk ahead inc case,7/23/2022,US,quantile,0.75,664965
6/5/2022,8 wk ahead inc case,7/30/2022,US,quantile,0.75,615030
6/5/2022,1 wk ahead inc case,6/11/2022,US,quantile,0.9,950925
6/5/2022,2 wk ahead inc case,6/18/2022,US,quantile,0.9,985808
6/5/2022,3 wk ahead inc case,6/25/2022,US,quantile,0.9,974679
6/5/2022,4 wk ahead inc case,7/2/2022,US,quantile,0.9,908859
6/5/2022,5 wk ahead inc case,7/9/2022,US,quantile,0.9,855740
6/5/2022,6 wk ahead inc case,7/16/2022,US,quantile,0.9,804741
6/5/2022,7 wk ahead inc case,7/23/2022,US,quantile,0.9,757155
6/5/2022,8 wk ahead inc case,7/30/2022,US,quantile,0.9,700811
6/5/2022,1 wk ahead inc case,6/11/2022,US,quantile,0.975,959200
6/5/2022,2 wk ahead inc case,6/18/2022,US,quantile,0.975,1015752
6/5/2022,3 wk ahead inc case,6/25/2022,US,quantile,0.975,1013174
6/5/2022,4 wk ahead inc case,7/2/2022,US,quantile,0.975,955424
6/5/2022,5 wk ahead inc case,7/9/2022,US,quantile,0.975,893326
6/5/2022,6 wk ahead inc case,7/16/2022,US,quantile,0.975,835719
6/5/2022,7 wk ahead inc case,7/23/2022,US,quantile,0.975,783503
6/5/2022,8 wk ahead inc case,7/30/2022,US,quantile,0.975,720503
6/5/2022,1 wk ahead inc case,6/11/2022,US,point,NA,863857
6/5/2022,2 wk ahead inc case,6/18/2022,US,point,NA,880586
6/5/2022,3 wk ahead inc case,6/25/2022,US,point,NA,869858
6/5/2022,4 wk ahead inc case,7/2/2022,US,point,NA,812472
6/5/2022,5 wk ahead inc case,7/9/2022,US,point,NA,744010
6/5/2022,6 wk ahead inc case,7/16/2022,US,point,NA,678666
6/5/2022,7 wk ahead inc case,7/23/2022,US,point,NA,622968
6/5/2022,8 wk ahead inc case,7/30/2022,US,point,NA,553546
