forecast_date,target,target_end_date,location,type,quantile,value
6/12/2022,1 wk ahead inc case,6/18/2022,US,quantile,0.025,642805
6/12/2022,2 wk ahead inc case,6/25/2022,US,quantile,0.025,607327
6/12/2022,3 wk ahead inc case,7/2/2022,US,quantile,0.025,561494
6/12/2022,4 wk ahead inc case,7/9/2022,US,quantile,0.025,505553
6/12/2022,5 wk ahead inc case,7/16/2022,US,quantile,0.025,446003
6/12/2022,6 wk ahead inc case,7/23/2022,US,quantile,0.025,393253
6/12/2022,7 wk ahead inc case,7/30/2022,US,quantile,0.025,345083
6/12/2022,8 wk ahead inc case,8/6/2022,US,quantile,0.025,303629
6/12/2022,1 wk ahead inc case,6/18/2022,US,quantile,0.1,654180
6/12/2022,2 wk ahead inc case,6/25/2022,US,quantile,0.1,617680
6/12/2022,3 wk ahead inc case,7/2/2022,US,quantile,0.1,564415
6/12/2022,4 wk ahead inc case,7/9/2022,US,quantile,0.1,511612
6/12/2022,5 wk ahead inc case,7/16/2022,US,quantile,0.1,461592
6/12/2022,6 wk ahead inc case,7/23/2022,US,quantile,0.1,417917
6/12/2022,7 wk ahead inc case,7/30/2022,US,quantile,0.1,378305
6/12/2022,8 wk ahead inc case,8/6/2022,US,quantile,0.1,344880
6/12/2022,1 wk ahead inc case,6/18/2022,US,quantile,0.25,680461
6/12/2022,2 wk ahead inc case,6/25/2022,US,quantile,0.25,672390
6/12/2022,3 wk ahead inc case,7/2/2022,US,quantile,0.25,640019
6/12/2022,4 wk ahead inc case,7/9/2022,US,quantile,0.25,602695
6/12/2022,5 wk ahead inc case,7/16/2022,US,quantile,0.25,563816
6/12/2022,6 wk ahead inc case,7/23/2022,US,quantile,0.25,520006
6/12/2022,7 wk ahead inc case,7/30/2022,US,quantile,0.25,473869
6/12/2022,8 wk ahead inc case,8/6/2022,US,quantile,0.25,423304
6/12/2022,1 wk ahead inc case,6/18/2022,US,quantile,0.5,763373
6/12/2022,2 wk ahead inc case,6/25/2022,US,quantile,0.5,771206
6/12/2022,3 wk ahead inc case,7/2/2022,US,quantile,0.5,718762
6/12/2022,4 wk ahead inc case,7/9/2022,US,quantile,0.5,661611
6/12/2022,5 wk ahead inc case,7/16/2022,US,quantile,0.5,609324
6/12/2022,6 wk ahead inc case,7/23/2022,US,quantile,0.5,567802
6/12/2022,7 wk ahead inc case,7/30/2022,US,quantile,0.5,530669
6/12/2022,8 wk ahead inc case,8/6/2022,US,quantile,0.5,487028
6/12/2022,1 wk ahead inc case,6/18/2022,US,quantile,0.75,813941
6/12/2022,2 wk ahead inc case,6/25/2022,US,quantile,0.75,861787
6/12/2022,3 wk ahead inc case,7/2/2022,US,quantile,0.75,835839
6/12/2022,4 wk ahead inc case,7/9/2022,US,quantile,0.75,781760
6/12/2022,5 wk ahead inc case,7/16/2022,US,quantile,0.75,731923
6/12/2022,6 wk ahead inc case,7/23/2022,US,quantile,0.75,675557
6/12/2022,7 wk ahead inc case,7/30/2022,US,quantile,0.75,624506
6/12/2022,8 wk ahead inc case,8/6/2022,US,quantile,0.75,565059
6/12/2022,1 wk ahead inc case,6/18/2022,US,quantile,0.9,900240
6/12/2022,2 wk ahead inc case,6/25/2022,US,quantile,0.9,941640
6/12/2022,3 wk ahead inc case,7/2/2022,US,quantile,0.9,892798
6/12/2022,4 wk ahead inc case,7/9/2022,US,quantile,0.9,825142
6/12/2022,5 wk ahead inc case,7/16/2022,US,quantile,0.9,760888
6/12/2022,6 wk ahead inc case,7/23/2022,US,quantile,0.9,719983
6/12/2022,7 wk ahead inc case,7/30/2022,US,quantile,0.9,677630
6/12/2022,8 wk ahead inc case,8/6/2022,US,quantile,0.9,627734
6/12/2022,1 wk ahead inc case,6/18/2022,US,quantile,0.975,961222
6/12/2022,2 wk ahead inc case,6/25/2022,US,quantile,0.975,992318
6/12/2022,3 wk ahead inc case,7/2/2022,US,quantile,0.975,915572
6/12/2022,4 wk ahead inc case,7/9/2022,US,quantile,0.975,827853
6/12/2022,5 wk ahead inc case,7/16/2022,US,quantile,0.975,780981
6/12/2022,6 wk ahead inc case,7/23/2022,US,quantile,0.975,734488
6/12/2022,7 wk ahead inc case,7/30/2022,US,quantile,0.975,687885
6/12/2022,8 wk ahead inc case,8/6/2022,US,quantile,0.975,630465
6/12/2022,1 wk ahead inc case,6/18/2022,US,point,NA,773746
6/12/2022,2 wk ahead inc case,6/25/2022,US,point,NA,780621
6/12/2022,3 wk ahead inc case,7/2/2022,US,point,NA,732700
6/12/2022,4 wk ahead inc case,7/9/2022,US,point,NA,673747
6/12/2022,5 wk ahead inc case,7/16/2022,US,point,NA,622075
6/12/2022,6 wk ahead inc case,7/23/2022,US,point,NA,575572
6/12/2022,7 wk ahead inc case,7/30/2022,US,point,NA,531135
6/12/2022,8 wk ahead inc case,8/6/2022,US,point,NA,483157
