forecast_date,target,target_end_date,location,type,quantile,value
1/30/2022,1 wk ahead inc case,2/5/2022,US,quantile,0.025,2327855
1/30/2022,2 wk ahead inc case,2/12/2022,US,quantile,0.025,1818598
1/30/2022,3 wk ahead inc case,2/19/2022,US,quantile,0.025,1495284
1/30/2022,4 wk ahead inc case,2/26/2022,US,quantile,0.025,1236481
1/30/2022,5 wk ahead inc case,3/5/2022,US,quantile,0.025,980799
1/30/2022,6 wk ahead inc case,3/12/2022,US,quantile,0.025,757439
1/30/2022,7 wk ahead inc case,3/19/2022,US,quantile,0.025,573443
1/30/2022,8 wk ahead inc case,3/26/2022,US,quantile,0.025,373525
1/30/2022,1 wk ahead inc case,2/5/2022,US,quantile,0.1,2365119
1/30/2022,2 wk ahead inc case,2/12/2022,US,quantile,0.1,1857845
1/30/2022,3 wk ahead inc case,2/19/2022,US,quantile,0.1,1511846
1/30/2022,4 wk ahead inc case,2/26/2022,US,quantile,0.1,1239332
1/30/2022,5 wk ahead inc case,3/5/2022,US,quantile,0.1,1011447
1/30/2022,6 wk ahead inc case,3/12/2022,US,quantile,0.1,821986
1/30/2022,7 wk ahead inc case,3/19/2022,US,quantile,0.1,668189
1/30/2022,8 wk ahead inc case,3/26/2022,US,quantile,0.1,511435
1/30/2022,1 wk ahead inc case,2/5/2022,US,quantile,0.25,2471783
1/30/2022,2 wk ahead inc case,2/12/2022,US,quantile,0.25,2035532
1/30/2022,3 wk ahead inc case,2/19/2022,US,quantile,0.25,1838326
1/30/2022,4 wk ahead inc case,2/26/2022,US,quantile,0.25,1687435
1/30/2022,5 wk ahead inc case,3/5/2022,US,quantile,0.25,1550195
1/30/2022,6 wk ahead inc case,3/12/2022,US,quantile,0.25,1440219
1/30/2022,7 wk ahead inc case,3/19/2022,US,quantile,0.25,1355880
1/30/2022,8 wk ahead inc case,3/26/2022,US,quantile,0.25,1287232
1/30/2022,1 wk ahead inc case,2/5/2022,US,quantile,0.5,2770286
1/30/2022,2 wk ahead inc case,2/12/2022,US,quantile,0.5,2472552
1/30/2022,3 wk ahead inc case,2/19/2022,US,quantile,0.5,2240840
1/30/2022,4 wk ahead inc case,2/26/2022,US,quantile,0.5,2022382
1/30/2022,5 wk ahead inc case,3/5/2022,US,quantile,0.5,1837456
1/30/2022,6 wk ahead inc case,3/12/2022,US,quantile,0.5,1668687
1/30/2022,7 wk ahead inc case,3/19/2022,US,quantile,0.5,1530751
1/30/2022,8 wk ahead inc case,3/26/2022,US,quantile,0.5,1352169
1/30/2022,1 wk ahead inc case,2/5/2022,US,quantile,0.75,2848176
1/30/2022,2 wk ahead inc case,2/12/2022,US,quantile,0.75,2542798
1/30/2022,3 wk ahead inc case,2/19/2022,US,quantile,0.75,2311620
1/30/2022,4 wk ahead inc case,2/26/2022,US,quantile,0.75,2103319
1/30/2022,5 wk ahead inc case,3/5/2022,US,quantile,0.75,1942492
1/30/2022,6 wk ahead inc case,3/12/2022,US,quantile,0.75,1814077
1/30/2022,7 wk ahead inc case,3/19/2022,US,quantile,0.75,1708719
1/30/2022,8 wk ahead inc case,3/26/2022,US,quantile,0.75,1548155
1/30/2022,1 wk ahead inc case,2/5/2022,US,quantile,0.9,3059396
1/30/2022,2 wk ahead inc case,2/12/2022,US,quantile,0.9,2872373
1/30/2022,3 wk ahead inc case,2/19/2022,US,quantile,0.9,2733828
1/30/2022,4 wk ahead inc case,2/26/2022,US,quantile,0.9,2553661
1/30/2022,5 wk ahead inc case,3/5/2022,US,quantile,0.9,2398070
1/30/2022,6 wk ahead inc case,3/12/2022,US,quantile,0.9,2271691
1/30/2022,7 wk ahead inc case,3/19/2022,US,quantile,0.9,2158120
1/30/2022,8 wk ahead inc case,3/26/2022,US,quantile,0.9,1969914
1/30/2022,1 wk ahead inc case,2/5/2022,US,quantile,0.975,3163338
1/30/2022,2 wk ahead inc case,2/12/2022,US,quantile,0.975,2944186
1/30/2022,3 wk ahead inc case,2/19/2022,US,quantile,0.975,2766621
1/30/2022,4 wk ahead inc case,2/26/2022,US,quantile,0.975,2583054
1/30/2022,5 wk ahead inc case,3/5/2022,US,quantile,0.975,2483512
1/30/2022,6 wk ahead inc case,3/12/2022,US,quantile,0.975,2410087
1/30/2022,7 wk ahead inc case,3/19/2022,US,quantile,0.975,2344271
1/30/2022,8 wk ahead inc case,3/26/2022,US,quantile,0.975,2229768
1/30/2022,1 wk ahead inc case,2/5/2022,US,point,NA,2715136
1/30/2022,2 wk ahead inc case,2/12/2022,US,point,NA,2363412
1/30/2022,3 wk ahead inc case,2/19/2022,US,point,NA,2128338
1/30/2022,4 wk ahead inc case,2/26/2022,US,point,NA,1917952
1/30/2022,5 wk ahead inc case,3/5/2022,US,point,NA,1743424
1/30/2022,6 wk ahead inc case,3/12/2022,US,point,NA,1597741
1/30/2022,7 wk ahead inc case,3/19/2022,US,point,NA,1477053
1/30/2022,8 wk ahead inc case,3/26/2022,US,point,NA,1324600
