forecast_date,target,target_end_date,location,type,quantile,value
11/28/2021,1 wk ahead inc case,12/4/2021,US,quantile,0.025,318387
11/28/2021,2 wk ahead inc case,12/11/2021,US,quantile,0.025,260114
11/28/2021,3 wk ahead inc case,12/18/2021,US,quantile,0.025,214457
11/28/2021,4 wk ahead inc case,12/25/2021,US,quantile,0.025,178881
11/28/2021,5 wk ahead inc case,1/1/2022,US,quantile,0.025,148779
11/28/2021,6 wk ahead inc case,1/8/2022,US,quantile,0.025,123715
11/28/2021,7 wk ahead inc case,1/15/2022,US,quantile,0.025,101888
11/28/2021,8 wk ahead inc case,1/22/2022,US,quantile,0.025,77388
11/28/2021,1 wk ahead inc case,12/4/2021,US,quantile,0.1,326032
11/28/2021,2 wk ahead inc case,12/11/2021,US,quantile,0.1,264756
11/28/2021,3 wk ahead inc case,12/18/2021,US,quantile,0.1,216592
11/28/2021,4 wk ahead inc case,12/25/2021,US,quantile,0.1,183018
11/28/2021,5 wk ahead inc case,1/1/2022,US,quantile,0.1,157459
11/28/2021,6 wk ahead inc case,1/8/2022,US,quantile,0.1,135846
11/28/2021,7 wk ahead inc case,1/15/2022,US,quantile,0.1,117162
11/28/2021,8 wk ahead inc case,1/22/2022,US,quantile,0.1,93874
11/28/2021,1 wk ahead inc case,12/4/2021,US,quantile,0.25,337156
11/28/2021,2 wk ahead inc case,12/11/2021,US,quantile,0.25,271894
11/28/2021,3 wk ahead inc case,12/18/2021,US,quantile,0.25,231718
11/28/2021,4 wk ahead inc case,12/25/2021,US,quantile,0.25,208326
11/28/2021,5 wk ahead inc case,1/1/2022,US,quantile,0.25,193738
11/28/2021,6 wk ahead inc case,1/8/2022,US,quantile,0.25,182419
11/28/2021,7 wk ahead inc case,1/15/2022,US,quantile,0.25,172122
11/28/2021,8 wk ahead inc case,1/22/2022,US,quantile,0.25,144755
11/28/2021,1 wk ahead inc case,12/4/2021,US,quantile,0.5,364697
11/28/2021,2 wk ahead inc case,12/11/2021,US,quantile,0.5,345993
11/28/2021,3 wk ahead inc case,12/18/2021,US,quantile,0.5,312312
11/28/2021,4 wk ahead inc case,12/25/2021,US,quantile,0.5,278900
11/28/2021,5 wk ahead inc case,1/1/2022,US,quantile,0.5,254439
11/28/2021,6 wk ahead inc case,1/8/2022,US,quantile,0.5,233527
11/28/2021,7 wk ahead inc case,1/15/2022,US,quantile,0.5,210583
11/28/2021,8 wk ahead inc case,1/22/2022,US,quantile,0.5,179977
11/28/2021,1 wk ahead inc case,12/4/2021,US,quantile,0.75,384785
11/28/2021,2 wk ahead inc case,12/11/2021,US,quantile,0.75,381040
11/28/2021,3 wk ahead inc case,12/18/2021,US,quantile,0.75,357564
11/28/2021,4 wk ahead inc case,12/25/2021,US,quantile,0.75,315531
11/28/2021,5 wk ahead inc case,1/1/2022,US,quantile,0.75,276137
11/28/2021,6 wk ahead inc case,1/8/2022,US,quantile,0.75,246090
11/28/2021,7 wk ahead inc case,1/15/2022,US,quantile,0.75,229660
11/28/2021,8 wk ahead inc case,1/22/2022,US,quantile,0.75,209698
11/28/2021,1 wk ahead inc case,12/4/2021,US,quantile,0.9,416868
11/28/2021,2 wk ahead inc case,12/11/2021,US,quantile,0.9,402073
11/28/2021,3 wk ahead inc case,12/18/2021,US,quantile,0.9,366166
11/28/2021,4 wk ahead inc case,12/25/2021,US,quantile,0.9,329010
11/28/2021,5 wk ahead inc case,1/1/2022,US,quantile,0.9,300166
11/28/2021,6 wk ahead inc case,1/8/2022,US,quantile,0.9,274806
11/28/2021,7 wk ahead inc case,1/15/2022,US,quantile,0.9,254012
11/28/2021,8 wk ahead inc case,1/22/2022,US,quantile,0.9,222416
11/28/2021,1 wk ahead inc case,12/4/2021,US,quantile,0.975,440539
11/28/2021,2 wk ahead inc case,12/11/2021,US,quantile,0.975,414165
11/28/2021,3 wk ahead inc case,12/18/2021,US,quantile,0.975,366576
11/28/2021,4 wk ahead inc case,12/25/2021,US,quantile,0.975,331760
11/28/2021,5 wk ahead inc case,1/1/2022,US,quantile,0.975,303888
11/28/2021,6 wk ahead inc case,1/8/2022,US,quantile,0.975,278651
11/28/2021,7 wk ahead inc case,1/15/2022,US,quantile,0.975,257809
11/28/2021,8 wk ahead inc case,1/22/2022,US,quantile,0.975,225851
11/28/2021,1 wk ahead inc case,12/4/2021,US,point,NA,369781
11/28/2021,2 wk ahead inc case,12/11/2021,US,point,NA,334291
11/28/2021,3 wk ahead inc case,12/18/2021,US,point,NA,295055
11/28/2021,4 wk ahead inc case,12/25/2021,US,point,NA,260775
11/28/2021,5 wk ahead inc case,1/1/2022,US,point,NA,233515
11/28/2021,6 wk ahead inc case,1/8/2022,US,point,NA,210722
11/28/2021,7 wk ahead inc case,1/15/2022,US,point,NA,191891
11/28/2021,8 wk ahead inc case,1/22/2022,US,point,NA,164851
