forecast_date,target,target_end_date,location,type,quantile,value
5/1/2022,1 wk ahead inc case,5/7/2022,US,quantile,0.025,263358
5/1/2022,2 wk ahead inc case,5/14/2022,US,quantile,0.025,235583
5/1/2022,3 wk ahead inc case,5/21/2022,US,quantile,0.025,214358
5/1/2022,4 wk ahead inc case,5/28/2022,US,quantile,0.025,185190
5/1/2022,5 wk ahead inc case,6/4/2022,US,quantile,0.025,128903
5/1/2022,6 wk ahead inc case,6/11/2022,US,quantile,0.025,80098
5/1/2022,7 wk ahead inc case,6/18/2022,US,quantile,0.025,40015
5/1/2022,8 wk ahead inc case,6/25/2022,US,quantile,0.025,4324
5/1/2022,1 wk ahead inc case,5/7/2022,US,quantile,0.1,293187
5/1/2022,2 wk ahead inc case,5/14/2022,US,quantile,0.1,266165
5/1/2022,3 wk ahead inc case,5/21/2022,US,quantile,0.1,223718
5/1/2022,4 wk ahead inc case,5/28/2022,US,quantile,0.1,189678
5/1/2022,5 wk ahead inc case,6/4/2022,US,quantile,0.1,149844
5/1/2022,6 wk ahead inc case,6/11/2022,US,quantile,0.1,102614
5/1/2022,7 wk ahead inc case,6/18/2022,US,quantile,0.1,76499
5/1/2022,8 wk ahead inc case,6/25/2022,US,quantile,0.1,51078
5/1/2022,1 wk ahead inc case,5/7/2022,US,quantile,0.25,330977
5/1/2022,2 wk ahead inc case,5/14/2022,US,quantile,0.25,299598
5/1/2022,3 wk ahead inc case,5/21/2022,US,quantile,0.25,241171
5/1/2022,4 wk ahead inc case,5/28/2022,US,quantile,0.25,206564
5/1/2022,5 wk ahead inc case,6/4/2022,US,quantile,0.25,177238
5/1/2022,6 wk ahead inc case,6/11/2022,US,quantile,0.25,164455
5/1/2022,7 wk ahead inc case,6/18/2022,US,quantile,0.25,137898
5/1/2022,8 wk ahead inc case,6/25/2022,US,quantile,0.25,118435
5/1/2022,1 wk ahead inc case,5/7/2022,US,quantile,0.5,350862
5/1/2022,2 wk ahead inc case,5/14/2022,US,quantile,0.5,348183
5/1/2022,3 wk ahead inc case,5/21/2022,US,quantile,0.5,306468
5/1/2022,4 wk ahead inc case,5/28/2022,US,quantile,0.5,273579
5/1/2022,5 wk ahead inc case,6/4/2022,US,quantile,0.5,242126
5/1/2022,6 wk ahead inc case,6/11/2022,US,quantile,0.5,213516
5/1/2022,7 wk ahead inc case,6/18/2022,US,quantile,0.5,186843
5/1/2022,8 wk ahead inc case,6/25/2022,US,quantile,0.5,162907
5/1/2022,1 wk ahead inc case,5/7/2022,US,quantile,0.75,358271
5/1/2022,2 wk ahead inc case,5/14/2022,US,quantile,0.75,361434
5/1/2022,3 wk ahead inc case,5/21/2022,US,quantile,0.75,360639
5/1/2022,4 wk ahead inc case,5/28/2022,US,quantile,0.75,348650
5/1/2022,5 wk ahead inc case,6/4/2022,US,quantile,0.75,330204
5/1/2022,6 wk ahead inc case,6/11/2022,US,quantile,0.75,311875
5/1/2022,7 wk ahead inc case,6/18/2022,US,quantile,0.75,290005
5/1/2022,8 wk ahead inc case,6/25/2022,US,quantile,0.75,277027
5/1/2022,1 wk ahead inc case,5/7/2022,US,quantile,0.9,488067
5/1/2022,2 wk ahead inc case,5/14/2022,US,quantile,0.9,582914
5/1/2022,3 wk ahead inc case,5/21/2022,US,quantile,0.9,575313
5/1/2022,4 wk ahead inc case,5/28/2022,US,quantile,0.9,541214
5/1/2022,5 wk ahead inc case,6/4/2022,US,quantile,0.9,497655
5/1/2022,6 wk ahead inc case,6/11/2022,US,quantile,0.9,453368
5/1/2022,7 wk ahead inc case,6/18/2022,US,quantile,0.9,408284
5/1/2022,8 wk ahead inc case,6/25/2022,US,quantile,0.9,366158
5/1/2022,1 wk ahead inc case,5/7/2022,US,quantile,0.975,548409
5/1/2022,2 wk ahead inc case,5/14/2022,US,quantile,0.975,653883
5/1/2022,3 wk ahead inc case,5/21/2022,US,quantile,0.975,638990
5/1/2022,4 wk ahead inc case,5/28/2022,US,quantile,0.975,606308
5/1/2022,5 wk ahead inc case,6/4/2022,US,quantile,0.975,564239
5/1/2022,6 wk ahead inc case,6/11/2022,US,quantile,0.975,521795
5/1/2022,7 wk ahead inc case,6/18/2022,US,quantile,0.975,479827
5/1/2022,8 wk ahead inc case,6/25/2022,US,quantile,0.975,436761
5/1/2022,1 wk ahead inc case,5/7/2022,US,point,NA,376162
5/1/2022,2 wk ahead inc case,5/14/2022,US,point,NA,392537
5/1/2022,3 wk ahead inc case,5/21/2022,US,point,NA,365808
5/1/2022,4 wk ahead inc case,5/28/2022,US,point,NA,335883
5/1/2022,5 wk ahead inc case,6/4/2022,US,point,NA,298601
5/1/2022,6 wk ahead inc case,6/11/2022,US,point,NA,263960
5/1/2022,7 wk ahead inc case,6/18/2022,US,point,NA,231339
5/1/2022,8 wk ahead inc case,6/25/2022,US,point,NA,202384
