forecast_date,target,target_end_date,location,type,quantile,value
10/31/2021,1 wk ahead inc case,11/6/2021,US,quantile,0.025,491038
10/31/2021,2 wk ahead inc case,11/13/2021,US,quantile,0.025,539874
10/31/2021,3 wk ahead inc case,11/20/2021,US,quantile,0.025,499929
10/31/2021,4 wk ahead inc case,11/27/2021,US,quantile,0.025,451877
10/31/2021,5 wk ahead inc case,12/4/2021,US,quantile,0.025,402524
10/31/2021,6 wk ahead inc case,12/11/2021,US,quantile,0.025,356652
10/31/2021,7 wk ahead inc case,12/18/2021,US,quantile,0.025,313138
10/31/2021,8 wk ahead inc case,12/25/2021,US,quantile,0.025,257180
10/31/2021,1 wk ahead inc case,11/6/2021,US,quantile,0.1,501710
10/31/2021,2 wk ahead inc case,11/13/2021,US,quantile,0.1,544188
10/31/2021,3 wk ahead inc case,11/20/2021,US,quantile,0.1,530233
10/31/2021,4 wk ahead inc case,11/27/2021,US,quantile,0.1,476506
10/31/2021,5 wk ahead inc case,12/4/2021,US,quantile,0.1,419845
10/31/2021,6 wk ahead inc case,12/11/2021,US,quantile,0.1,370129
10/31/2021,7 wk ahead inc case,12/18/2021,US,quantile,0.1,325153
10/31/2021,8 wk ahead inc case,12/25/2021,US,quantile,0.1,266143
10/31/2021,1 wk ahead inc case,11/6/2021,US,quantile,0.25,524545
10/31/2021,2 wk ahead inc case,11/13/2021,US,quantile,0.25,587132
10/31/2021,3 wk ahead inc case,11/20/2021,US,quantile,0.25,589718
10/31/2021,4 wk ahead inc case,11/27/2021,US,quantile,0.25,549407
10/31/2021,5 wk ahead inc case,12/4/2021,US,quantile,0.25,485675
10/31/2021,6 wk ahead inc case,12/11/2021,US,quantile,0.25,431778
10/31/2021,7 wk ahead inc case,12/18/2021,US,quantile,0.25,378471
10/31/2021,8 wk ahead inc case,12/25/2021,US,quantile,0.25,305846
10/31/2021,1 wk ahead inc case,11/6/2021,US,quantile,0.5,559321
10/31/2021,2 wk ahead inc case,11/13/2021,US,quantile,0.5,617432
10/31/2021,3 wk ahead inc case,11/20/2021,US,quantile,0.5,630379
10/31/2021,4 wk ahead inc case,11/27/2021,US,quantile,0.5,593302
10/31/2021,5 wk ahead inc case,12/4/2021,US,quantile,0.5,549399
10/31/2021,6 wk ahead inc case,12/11/2021,US,quantile,0.5,505257
10/31/2021,7 wk ahead inc case,12/18/2021,US,quantile,0.5,459777
10/31/2021,8 wk ahead inc case,12/25/2021,US,quantile,0.5,404815
10/31/2021,1 wk ahead inc case,11/6/2021,US,quantile,0.75,600654
10/31/2021,2 wk ahead inc case,11/13/2021,US,quantile,0.75,639794
10/31/2021,3 wk ahead inc case,11/20/2021,US,quantile,0.75,663704
10/31/2021,4 wk ahead inc case,11/27/2021,US,quantile,0.75,653207
10/31/2021,5 wk ahead inc case,12/4/2021,US,quantile,0.75,631069
10/31/2021,6 wk ahead inc case,12/11/2021,US,quantile,0.75,601058
10/31/2021,7 wk ahead inc case,12/18/2021,US,quantile,0.75,566634
10/31/2021,8 wk ahead inc case,12/25/2021,US,quantile,0.75,526529
10/31/2021,1 wk ahead inc case,11/6/2021,US,quantile,0.9,637472
10/31/2021,2 wk ahead inc case,11/13/2021,US,quantile,0.9,678831
10/31/2021,3 wk ahead inc case,11/20/2021,US,quantile,0.9,714850
10/31/2021,4 wk ahead inc case,11/27/2021,US,quantile,0.9,724824
10/31/2021,5 wk ahead inc case,12/4/2021,US,quantile,0.9,700476
10/31/2021,6 wk ahead inc case,12/11/2021,US,quantile,0.9,667561
10/31/2021,7 wk ahead inc case,12/18/2021,US,quantile,0.9,627780
10/31/2021,8 wk ahead inc case,12/25/2021,US,quantile,0.9,583497
10/31/2021,1 wk ahead inc case,11/6/2021,US,quantile,0.975,646020
10/31/2021,2 wk ahead inc case,11/13/2021,US,quantile,0.975,680116
10/31/2021,3 wk ahead inc case,11/20/2021,US,quantile,0.975,746594
10/31/2021,4 wk ahead inc case,11/27/2021,US,quantile,0.975,746904
10/31/2021,5 wk ahead inc case,12/4/2021,US,quantile,0.975,712530
10/31/2021,6 wk ahead inc case,12/11/2021,US,quantile,0.975,670829
10/31/2021,7 wk ahead inc case,12/18/2021,US,quantile,0.975,630153
10/31/2021,8 wk ahead inc case,12/25/2021,US,quantile,0.975,591988
10/31/2021,1 wk ahead inc case,11/6/2021,US,point,NA,565823
10/31/2021,2 wk ahead inc case,11/13/2021,US,point,NA,612481
10/31/2021,3 wk ahead inc case,11/20/2021,US,point,NA,625058
10/31/2021,4 wk ahead inc case,11/27/2021,US,point,NA,599432
10/31/2021,5 wk ahead inc case,12/4/2021,US,point,NA,557360
10/31/2021,6 wk ahead inc case,12/11/2021,US,point,NA,514752
10/31/2021,7 wk ahead inc case,12/18/2021,US,point,NA,471587
10/31/2021,8 wk ahead inc case,12/25/2021,US,point,NA,419428
