forecast_date,target,target_end_date,location,type,quantile,value
6/26/2022,1 wk ahead inc case,7/2/2022,US,quantile,0.025,655347
6/26/2022,2 wk ahead inc case,7/9/2022,US,quantile,0.025,652490
6/26/2022,3 wk ahead inc case,7/16/2022,US,quantile,0.025,623114
6/26/2022,4 wk ahead inc case,7/23/2022,US,quantile,0.025,571137
6/26/2022,5 wk ahead inc case,7/30/2022,US,quantile,0.025,520885
6/26/2022,6 wk ahead inc case,8/6/2022,US,quantile,0.025,474658
6/26/2022,7 wk ahead inc case,8/13/2022,US,quantile,0.025,432496
6/26/2022,8 wk ahead inc case,8/20/2022,US,quantile,0.025,399150
6/26/2022,1 wk ahead inc case,7/2/2022,US,quantile,0.1,663560
6/26/2022,2 wk ahead inc case,7/9/2022,US,quantile,0.1,657967
6/26/2022,3 wk ahead inc case,7/16/2022,US,quantile,0.1,629012
6/26/2022,4 wk ahead inc case,7/23/2022,US,quantile,0.1,585522
6/26/2022,5 wk ahead inc case,7/30/2022,US,quantile,0.1,543801
6/26/2022,6 wk ahead inc case,8/6/2022,US,quantile,0.1,505604
6/26/2022,7 wk ahead inc case,8/13/2022,US,quantile,0.1,470161
6/26/2022,8 wk ahead inc case,8/20/2022,US,quantile,0.1,445181
6/26/2022,1 wk ahead inc case,7/2/2022,US,quantile,0.25,689154
6/26/2022,2 wk ahead inc case,7/9/2022,US,quantile,0.25,669073
6/26/2022,3 wk ahead inc case,7/16/2022,US,quantile,0.25,638931
6/26/2022,4 wk ahead inc case,7/23/2022,US,quantile,0.25,616440
6/26/2022,5 wk ahead inc case,7/30/2022,US,quantile,0.25,590805
6/26/2022,6 wk ahead inc case,8/6/2022,US,quantile,0.25,562623
6/26/2022,7 wk ahead inc case,8/13/2022,US,quantile,0.25,533686
6/26/2022,8 wk ahead inc case,8/20/2022,US,quantile,0.25,512720
6/26/2022,1 wk ahead inc case,7/2/2022,US,quantile,0.5,744025
6/26/2022,2 wk ahead inc case,7/9/2022,US,quantile,0.5,787208
6/26/2022,3 wk ahead inc case,7/16/2022,US,quantile,0.5,783030
6/26/2022,4 wk ahead inc case,7/23/2022,US,quantile,0.5,760988
6/26/2022,5 wk ahead inc case,7/30/2022,US,quantile,0.5,710386
6/26/2022,6 wk ahead inc case,8/6/2022,US,quantile,0.5,661914
6/26/2022,7 wk ahead inc case,8/13/2022,US,quantile,0.5,615052
6/26/2022,8 wk ahead inc case,8/20/2022,US,quantile,0.5,564345
6/26/2022,1 wk ahead inc case,7/2/2022,US,quantile,0.75,875417
6/26/2022,2 wk ahead inc case,7/9/2022,US,quantile,0.75,955036
6/26/2022,3 wk ahead inc case,7/16/2022,US,quantile,0.75,923692
6/26/2022,4 wk ahead inc case,7/23/2022,US,quantile,0.75,855010
6/26/2022,5 wk ahead inc case,7/30/2022,US,quantile,0.75,795137
6/26/2022,6 wk ahead inc case,8/6/2022,US,quantile,0.75,751943
6/26/2022,7 wk ahead inc case,8/13/2022,US,quantile,0.75,715410
6/26/2022,8 wk ahead inc case,8/20/2022,US,quantile,0.75,672618
6/26/2022,1 wk ahead inc case,7/2/2022,US,quantile,0.9,935280
6/26/2022,2 wk ahead inc case,7/9/2022,US,quantile,0.9,996447
6/26/2022,3 wk ahead inc case,7/16/2022,US,quantile,0.9,940745
6/26/2022,4 wk ahead inc case,7/23/2022,US,quantile,0.9,881290
6/26/2022,5 wk ahead inc case,7/30/2022,US,quantile,0.9,822533
6/26/2022,6 wk ahead inc case,8/6/2022,US,quantile,0.9,773512
6/26/2022,7 wk ahead inc case,8/13/2022,US,quantile,0.9,726378
6/26/2022,8 wk ahead inc case,8/20/2022,US,quantile,0.9,681437
6/26/2022,1 wk ahead inc case,7/2/2022,US,quantile,0.975,948423
6/26/2022,2 wk ahead inc case,7/9/2022,US,quantile,0.975,1004226
6/26/2022,3 wk ahead inc case,7/16/2022,US,quantile,0.975,944333
6/26/2022,4 wk ahead inc case,7/23/2022,US,quantile,0.975,891501
6/26/2022,5 wk ahead inc case,7/30/2022,US,quantile,0.975,836637
6/26/2022,6 wk ahead inc case,8/6/2022,US,quantile,0.975,784342
6/26/2022,7 wk ahead inc case,8/13/2022,US,quantile,0.975,734300
6/26/2022,8 wk ahead inc case,8/20/2022,US,quantile,0.975,682756
6/26/2022,1 wk ahead inc case,7/2/2022,US,point,NA,787315
6/26/2022,2 wk ahead inc case,7/9/2022,US,point,NA,817492
6/26/2022,3 wk ahead inc case,7/16/2022,US,point,NA,783265
6/26/2022,4 wk ahead inc case,7/23/2022,US,point,NA,737413
6/26/2022,5 wk ahead inc case,7/30/2022,US,point,NA,688598
6/26/2022,6 wk ahead inc case,8/6/2022,US,point,NA,644942
6/26/2022,7 wk ahead inc case,8/13/2022,US,point,NA,603926
6/26/2022,8 wk ahead inc case,8/20/2022,US,point,NA,565458
