forecast_date,target,target_end_date,location,type,quantile,value
5/23/2021,1 wk ahead inc case,5/29/2021,US,quantile,0.025,151164
5/23/2021,2 wk ahead inc case,6/5/2021,US,quantile,0.025,120328
5/23/2021,3 wk ahead inc case,6/12/2021,US,quantile,0.025,128745
5/23/2021,4 wk ahead inc case,6/19/2021,US,quantile,0.025,107392
5/23/2021,5 wk ahead inc case,6/26/2021,US,quantile,0.025,97687
5/23/2021,6 wk ahead inc case,7/3/2021,US,quantile,0.025,79846
5/23/2021,7 wk ahead inc case,7/10/2021,US,quantile,0.025,70994
5/23/2021,8 wk ahead inc case,7/17/2021,US,quantile,0.025,60888
5/23/2021,1 wk ahead inc case,5/29/2021,US,quantile,0.1,152865
5/23/2021,2 wk ahead inc case,6/5/2021,US,quantile,0.1,128000
5/23/2021,3 wk ahead inc case,6/12/2021,US,quantile,0.1,128932
5/23/2021,4 wk ahead inc case,6/19/2021,US,quantile,0.1,112125
5/23/2021,5 wk ahead inc case,6/26/2021,US,quantile,0.1,98999
5/23/2021,6 wk ahead inc case,7/3/2021,US,quantile,0.1,84000
5/23/2021,7 wk ahead inc case,7/10/2021,US,quantile,0.1,75410
5/23/2021,8 wk ahead inc case,7/17/2021,US,quantile,0.1,65750
5/23/2021,1 wk ahead inc case,5/29/2021,US,quantile,0.25,159779
5/23/2021,2 wk ahead inc case,6/5/2021,US,quantile,0.25,144833
5/23/2021,3 wk ahead inc case,6/12/2021,US,quantile,0.25,129715
5/23/2021,4 wk ahead inc case,6/19/2021,US,quantile,0.25,116881
5/23/2021,5 wk ahead inc case,6/26/2021,US,quantile,0.25,102325
5/23/2021,6 wk ahead inc case,7/3/2021,US,quantile,0.25,92899
5/23/2021,7 wk ahead inc case,7/10/2021,US,quantile,0.25,82440
5/23/2021,8 wk ahead inc case,7/17/2021,US,quantile,0.25,70833
5/23/2021,1 wk ahead inc case,5/29/2021,US,quantile,0.5,163319
5/23/2021,2 wk ahead inc case,6/5/2021,US,quantile,0.5,146023
5/23/2021,3 wk ahead inc case,6/12/2021,US,quantile,0.5,135111
5/23/2021,4 wk ahead inc case,6/19/2021,US,quantile,0.5,120517
5/23/2021,5 wk ahead inc case,6/26/2021,US,quantile,0.5,105567
5/23/2021,6 wk ahead inc case,7/3/2021,US,quantile,0.5,95566
5/23/2021,7 wk ahead inc case,7/10/2021,US,quantile,0.5,86970
5/23/2021,8 wk ahead inc case,7/17/2021,US,quantile,0.5,73920
5/23/2021,1 wk ahead inc case,5/29/2021,US,quantile,0.75,167363
5/23/2021,2 wk ahead inc case,6/5/2021,US,quantile,0.75,150156
5/23/2021,3 wk ahead inc case,6/12/2021,US,quantile,0.75,138098
5/23/2021,4 wk ahead inc case,6/19/2021,US,quantile,0.75,123984
5/23/2021,5 wk ahead inc case,6/26/2021,US,quantile,0.75,114803
5/23/2021,6 wk ahead inc case,7/3/2021,US,quantile,0.75,103908
5/23/2021,7 wk ahead inc case,7/10/2021,US,quantile,0.75,92914
5/23/2021,8 wk ahead inc case,7/17/2021,US,quantile,0.75,76257
5/23/2021,1 wk ahead inc case,5/29/2021,US,quantile,0.9,170494
5/23/2021,2 wk ahead inc case,6/5/2021,US,quantile,0.9,153855
5/23/2021,3 wk ahead inc case,6/12/2021,US,quantile,0.9,141913
5/23/2021,4 wk ahead inc case,6/19/2021,US,quantile,0.9,130392
5/23/2021,5 wk ahead inc case,6/26/2021,US,quantile,0.9,119092
5/23/2021,6 wk ahead inc case,7/3/2021,US,quantile,0.9,108262
5/23/2021,7 wk ahead inc case,7/10/2021,US,quantile,0.9,97065
5/23/2021,8 wk ahead inc case,7/17/2021,US,quantile,0.9,84440
5/23/2021,1 wk ahead inc case,5/29/2021,US,quantile,0.975,172272
5/23/2021,2 wk ahead inc case,6/5/2021,US,quantile,0.975,156208
5/23/2021,3 wk ahead inc case,6/12/2021,US,quantile,0.975,145333
5/23/2021,4 wk ahead inc case,6/19/2021,US,quantile,0.975,134864
5/23/2021,5 wk ahead inc case,6/26/2021,US,quantile,0.975,122139
5/23/2021,6 wk ahead inc case,7/3/2021,US,quantile,0.975,112552
5/23/2021,7 wk ahead inc case,7/10/2021,US,quantile,0.975,100031
5/23/2021,8 wk ahead inc case,7/17/2021,US,quantile,0.975,87193
5/23/2021,1 wk ahead inc case,5/29/2021,US,point,NA,162465
5/23/2021,2 wk ahead inc case,6/5/2021,US,point,NA,142772
5/23/2021,3 wk ahead inc case,6/12/2021,US,point,NA,135407
5/23/2021,4 wk ahead inc case,6/19/2021,US,point,NA,120879
5/23/2021,5 wk ahead inc case,6/26/2021,US,point,NA,108659
5/23/2021,6 wk ahead inc case,7/3/2021,US,point,NA,96719
5/23/2021,7 wk ahead inc case,7/10/2021,US,point,NA,86546
5/23/2021,8 wk ahead inc case,7/17/2021,US,point,NA,74183
