forecast_date,target,target_end_date,location,type,quantile,value
12/26/2021,1 wk ahead inc case,1/1/2022,US,quantile,0.025,1012994
12/26/2021,2 wk ahead inc case,1/8/2022,US,quantile,0.025,836421
12/26/2021,3 wk ahead inc case,1/15/2022,US,quantile,0.025,715541
12/26/2021,4 wk ahead inc case,1/22/2022,US,quantile,0.025,619057
12/26/2021,5 wk ahead inc case,1/29/2022,US,quantile,0.025,543927
12/26/2021,6 wk ahead inc case,2/5/2022,US,quantile,0.025,484722
12/26/2021,7 wk ahead inc case,2/12/2022,US,quantile,0.025,425289
12/26/2021,8 wk ahead inc case,2/19/2022,US,quantile,0.025,402292
12/26/2021,1 wk ahead inc case,1/1/2022,US,quantile,0.1,1053535
12/26/2021,2 wk ahead inc case,1/8/2022,US,quantile,0.1,878817
12/26/2021,3 wk ahead inc case,1/15/2022,US,quantile,0.1,743820
12/26/2021,4 wk ahead inc case,1/22/2022,US,quantile,0.1,635272
12/26/2021,5 wk ahead inc case,1/29/2022,US,quantile,0.1,550837
12/26/2021,6 wk ahead inc case,2/5/2022,US,quantile,0.1,485197
12/26/2021,7 wk ahead inc case,2/12/2022,US,quantile,0.1,432040
12/26/2021,8 wk ahead inc case,2/19/2022,US,quantile,0.1,417611
12/26/2021,1 wk ahead inc case,1/1/2022,US,quantile,0.25,1106019
12/26/2021,2 wk ahead inc case,1/8/2022,US,quantile,0.25,981150
12/26/2021,3 wk ahead inc case,1/15/2022,US,quantile,0.25,875490
12/26/2021,4 wk ahead inc case,1/22/2022,US,quantile,0.25,789422
12/26/2021,5 wk ahead inc case,1/29/2022,US,quantile,0.25,717125
12/26/2021,6 wk ahead inc case,2/5/2022,US,quantile,0.25,655161
12/26/2021,7 wk ahead inc case,2/12/2022,US,quantile,0.25,602186
12/26/2021,8 wk ahead inc case,2/19/2022,US,quantile,0.25,568059
12/26/2021,1 wk ahead inc case,1/1/2022,US,quantile,0.5,1234301
12/26/2021,2 wk ahead inc case,1/8/2022,US,quantile,0.5,1184758
12/26/2021,3 wk ahead inc case,1/15/2022,US,quantile,0.5,1118675
12/26/2021,4 wk ahead inc case,1/22/2022,US,quantile,0.5,1004119
12/26/2021,5 wk ahead inc case,1/29/2022,US,quantile,0.5,907729
12/26/2021,6 wk ahead inc case,2/5/2022,US,quantile,0.5,846848
12/26/2021,7 wk ahead inc case,2/12/2022,US,quantile,0.5,806273
12/26/2021,8 wk ahead inc case,2/19/2022,US,quantile,0.5,795094
12/26/2021,1 wk ahead inc case,1/1/2022,US,quantile,0.75,1526796
12/26/2021,2 wk ahead inc case,1/8/2022,US,quantile,0.75,1395506
12/26/2021,3 wk ahead inc case,1/15/2022,US,quantile,0.75,1358245
12/26/2021,4 wk ahead inc case,1/22/2022,US,quantile,0.75,1307942
12/26/2021,5 wk ahead inc case,1/29/2022,US,quantile,0.75,1252671
12/26/2021,6 wk ahead inc case,2/5/2022,US,quantile,0.75,1199446
12/26/2021,7 wk ahead inc case,2/12/2022,US,quantile,0.75,1150142
12/26/2021,8 wk ahead inc case,2/19/2022,US,quantile,0.75,1107158
12/26/2021,1 wk ahead inc case,1/1/2022,US,quantile,0.9,1615745
12/26/2021,2 wk ahead inc case,1/8/2022,US,quantile,0.9,1732220
12/26/2021,3 wk ahead inc case,1/15/2022,US,quantile,0.9,1699116
12/26/2021,4 wk ahead inc case,1/22/2022,US,quantile,0.9,1624976
12/26/2021,5 wk ahead inc case,1/29/2022,US,quantile,0.9,1542533
12/26/2021,6 wk ahead inc case,2/5/2022,US,quantile,0.9,1459405
12/26/2021,7 wk ahead inc case,2/12/2022,US,quantile,0.9,1379237
12/26/2021,8 wk ahead inc case,2/19/2022,US,quantile,0.9,1295129
12/26/2021,1 wk ahead inc case,1/1/2022,US,quantile,0.975,1630466
12/26/2021,2 wk ahead inc case,1/8/2022,US,quantile,0.975,1804507
12/26/2021,3 wk ahead inc case,1/15/2022,US,quantile,0.975,1820621
12/26/2021,4 wk ahead inc case,1/22/2022,US,quantile,0.975,1771344
12/26/2021,5 wk ahead inc case,1/29/2022,US,quantile,0.975,1702407
12/26/2021,6 wk ahead inc case,2/5/2022,US,quantile,0.975,1629226
12/26/2021,7 wk ahead inc case,2/12/2022,US,quantile,0.975,1553633
12/26/2021,8 wk ahead inc case,2/19/2022,US,quantile,0.975,1474986
12/26/2021,1 wk ahead inc case,1/1/2022,US,point,NA,1311408
12/26/2021,2 wk ahead inc case,1/8/2022,US,point,NA,1259054
12/26/2021,3 wk ahead inc case,1/15/2022,US,point,NA,1190215
12/26/2021,4 wk ahead inc case,1/22/2022,US,point,NA,1107447
12/26/2021,5 wk ahead inc case,1/29/2022,US,point,NA,1031033
12/26/2021,6 wk ahead inc case,2/5/2022,US,point,NA,965715
12/26/2021,7 wk ahead inc case,2/12/2022,US,point,NA,906971
12/26/2021,8 wk ahead inc case,2/19/2022,US,point,NA,865761
