forecast_date,target,target_end_date,location,type,quantile,value
5/15/2022,1 wk ahead inc case,5/21/2022,US,quantile,0.025,374228
5/15/2022,2 wk ahead inc case,5/28/2022,US,quantile,0.025,302422
5/15/2022,3 wk ahead inc case,6/4/2022,US,quantile,0.025,240097
5/15/2022,4 wk ahead inc case,6/11/2022,US,quantile,0.025,188579
5/15/2022,5 wk ahead inc case,6/18/2022,US,quantile,0.025,147207
5/15/2022,6 wk ahead inc case,6/25/2022,US,quantile,0.025,112659
5/15/2022,7 wk ahead inc case,7/2/2022,US,quantile,0.025,82722
5/15/2022,8 wk ahead inc case,7/9/2022,US,quantile,0.025,73255
5/15/2022,1 wk ahead inc case,5/21/2022,US,quantile,0.1,380268
5/15/2022,2 wk ahead inc case,5/28/2022,US,quantile,0.1,314599
5/15/2022,3 wk ahead inc case,6/4/2022,US,quantile,0.1,258730
5/15/2022,4 wk ahead inc case,6/11/2022,US,quantile,0.1,213584
5/15/2022,5 wk ahead inc case,6/18/2022,US,quantile,0.1,177016
5/15/2022,6 wk ahead inc case,6/25/2022,US,quantile,0.1,147087
5/15/2022,7 wk ahead inc case,7/2/2022,US,quantile,0.1,121315
5/15/2022,8 wk ahead inc case,7/9/2022,US,quantile,0.1,118085
5/15/2022,1 wk ahead inc case,5/21/2022,US,quantile,0.25,525206
5/15/2022,2 wk ahead inc case,5/28/2022,US,quantile,0.25,510147
5/15/2022,3 wk ahead inc case,6/4/2022,US,quantile,0.25,487292
5/15/2022,4 wk ahead inc case,6/11/2022,US,quantile,0.25,460338
5/15/2022,5 wk ahead inc case,6/18/2022,US,quantile,0.25,435059
5/15/2022,6 wk ahead inc case,6/25/2022,US,quantile,0.25,411505
5/15/2022,7 wk ahead inc case,7/2/2022,US,quantile,0.25,379034
5/15/2022,8 wk ahead inc case,7/9/2022,US,quantile,0.25,340191
5/15/2022,1 wk ahead inc case,5/21/2022,US,quantile,0.5,580989
5/15/2022,2 wk ahead inc case,5/28/2022,US,quantile,0.5,594128
5/15/2022,3 wk ahead inc case,6/4/2022,US,quantile,0.5,564289
5/15/2022,4 wk ahead inc case,6/11/2022,US,quantile,0.5,520773
5/15/2022,5 wk ahead inc case,6/18/2022,US,quantile,0.5,473196
5/15/2022,6 wk ahead inc case,6/25/2022,US,quantile,0.5,431795
5/15/2022,7 wk ahead inc case,7/2/2022,US,quantile,0.5,397406
5/15/2022,8 wk ahead inc case,7/9/2022,US,quantile,0.5,360717
5/15/2022,1 wk ahead inc case,5/21/2022,US,quantile,0.75,638160
5/15/2022,2 wk ahead inc case,5/28/2022,US,quantile,0.75,659803
5/15/2022,3 wk ahead inc case,6/4/2022,US,quantile,0.75,631984
5/15/2022,4 wk ahead inc case,6/11/2022,US,quantile,0.75,590266
5/15/2022,5 wk ahead inc case,6/18/2022,US,quantile,0.75,548439
5/15/2022,6 wk ahead inc case,6/25/2022,US,quantile,0.75,513310
5/15/2022,7 wk ahead inc case,7/2/2022,US,quantile,0.75,452113
5/15/2022,8 wk ahead inc case,7/9/2022,US,quantile,0.75,407920
5/15/2022,1 wk ahead inc case,5/21/2022,US,quantile,0.9,779108
5/15/2022,2 wk ahead inc case,5/28/2022,US,quantile,0.9,835331
5/15/2022,3 wk ahead inc case,6/4/2022,US,quantile,0.9,789233
5/15/2022,4 wk ahead inc case,6/11/2022,US,quantile,0.9,716720
5/15/2022,5 wk ahead inc case,6/18/2022,US,quantile,0.9,648453
5/15/2022,6 wk ahead inc case,6/25/2022,US,quantile,0.9,588179
5/15/2022,7 wk ahead inc case,7/2/2022,US,quantile,0.9,549399
5/15/2022,8 wk ahead inc case,7/9/2022,US,quantile,0.9,504662
5/15/2022,1 wk ahead inc case,5/21/2022,US,quantile,0.975,784602
5/15/2022,2 wk ahead inc case,5/28/2022,US,quantile,0.975,853825
5/15/2022,3 wk ahead inc case,6/4/2022,US,quantile,0.975,816483
5/15/2022,4 wk ahead inc case,6/11/2022,US,quantile,0.975,759834
5/15/2022,5 wk ahead inc case,6/18/2022,US,quantile,0.975,706004
5/15/2022,6 wk ahead inc case,6/25/2022,US,quantile,0.975,657499
5/15/2022,7 wk ahead inc case,7/2/2022,US,quantile,0.975,611179
5/15/2022,8 wk ahead inc case,7/9/2022,US,quantile,0.975,554249
5/15/2022,1 wk ahead inc case,5/21/2022,US,point,NA,580366
5/15/2022,2 wk ahead inc case,5/28/2022,US,point,NA,581465
5/15/2022,3 wk ahead inc case,6/4/2022,US,point,NA,541158
5/15/2022,4 wk ahead inc case,6/11/2022,US,point,NA,492871
5/15/2022,5 wk ahead inc case,6/18/2022,US,point,NA,447911
5/15/2022,6 wk ahead inc case,6/25/2022,US,point,NA,408862
5/15/2022,7 wk ahead inc case,7/2/2022,US,point,NA,370453
5/15/2022,8 wk ahead inc case,7/9/2022,US,point,NA,337011
