forecast_date,target,target_end_date,location,type,quantile,value
2/21/2021,1 wk ahead inc case,2/27/2021,US,quantile,0.025,425682
2/21/2021,2 wk ahead inc case,3/6/2021,US,quantile,0.025,357697
2/21/2021,3 wk ahead inc case,3/13/2021,US,quantile,0.025,297451
2/21/2021,4 wk ahead inc case,3/20/2021,US,quantile,0.025,247784
2/21/2021,5 wk ahead inc case,3/27/2021,US,quantile,0.025,209705
2/21/2021,6 wk ahead inc case,4/3/2021,US,quantile,0.025,172461
2/21/2021,7 wk ahead inc case,4/10/2021,US,quantile,0.025,140042
2/21/2021,8 wk ahead inc case,4/17/2021,US,quantile,0.025,111526
2/21/2021,1 wk ahead inc case,2/27/2021,US,quantile,0.1,428558
2/21/2021,2 wk ahead inc case,3/6/2021,US,quantile,0.1,360614
2/21/2021,3 wk ahead inc case,3/13/2021,US,quantile,0.1,304500
2/21/2021,4 wk ahead inc case,3/20/2021,US,quantile,0.1,254190
2/21/2021,5 wk ahead inc case,3/27/2021,US,quantile,0.1,214328
2/21/2021,6 wk ahead inc case,4/3/2021,US,quantile,0.1,180003
2/21/2021,7 wk ahead inc case,4/10/2021,US,quantile,0.1,149120
2/21/2021,8 wk ahead inc case,4/17/2021,US,quantile,0.1,131082
2/21/2021,1 wk ahead inc case,2/27/2021,US,quantile,0.25,431896
2/21/2021,2 wk ahead inc case,3/6/2021,US,quantile,0.25,365136
2/21/2021,3 wk ahead inc case,3/13/2021,US,quantile,0.25,309549
2/21/2021,4 wk ahead inc case,3/20/2021,US,quantile,0.25,262311
2/21/2021,5 wk ahead inc case,3/27/2021,US,quantile,0.25,221630
2/21/2021,6 wk ahead inc case,4/3/2021,US,quantile,0.25,190307
2/21/2021,7 wk ahead inc case,4/10/2021,US,quantile,0.25,160162
2/21/2021,8 wk ahead inc case,4/17/2021,US,quantile,0.25,142027
2/21/2021,1 wk ahead inc case,2/27/2021,US,quantile,0.5,435471
2/21/2021,2 wk ahead inc case,3/6/2021,US,quantile,0.5,372634
2/21/2021,3 wk ahead inc case,3/13/2021,US,quantile,0.5,319285
2/21/2021,4 wk ahead inc case,3/20/2021,US,quantile,0.5,275746
2/21/2021,5 wk ahead inc case,3/27/2021,US,quantile,0.5,237217
2/21/2021,6 wk ahead inc case,4/3/2021,US,quantile,0.5,205160
2/21/2021,7 wk ahead inc case,4/10/2021,US,quantile,0.5,175322
2/21/2021,8 wk ahead inc case,4/17/2021,US,quantile,0.5,157050
2/21/2021,1 wk ahead inc case,2/27/2021,US,quantile,0.75,439584
2/21/2021,2 wk ahead inc case,3/6/2021,US,quantile,0.75,377587
2/21/2021,3 wk ahead inc case,3/13/2021,US,quantile,0.75,326338
2/21/2021,4 wk ahead inc case,3/20/2021,US,quantile,0.75,283017
2/21/2021,5 wk ahead inc case,3/27/2021,US,quantile,0.75,246880
2/21/2021,6 wk ahead inc case,4/3/2021,US,quantile,0.75,215192
2/21/2021,7 wk ahead inc case,4/10/2021,US,quantile,0.75,184705
2/21/2021,8 wk ahead inc case,4/17/2021,US,quantile,0.75,169174
2/21/2021,1 wk ahead inc case,2/27/2021,US,quantile,0.9,442291
2/21/2021,2 wk ahead inc case,3/6/2021,US,quantile,0.9,381054
2/21/2021,3 wk ahead inc case,3/13/2021,US,quantile,0.9,329950
2/21/2021,4 wk ahead inc case,3/20/2021,US,quantile,0.9,286536
2/21/2021,5 wk ahead inc case,3/27/2021,US,quantile,0.9,252609
2/21/2021,6 wk ahead inc case,4/3/2021,US,quantile,0.9,221481
2/21/2021,7 wk ahead inc case,4/10/2021,US,quantile,0.9,192816
2/21/2021,8 wk ahead inc case,4/17/2021,US,quantile,0.9,175157
2/21/2021,1 wk ahead inc case,2/27/2021,US,quantile,0.975,446951
2/21/2021,2 wk ahead inc case,3/6/2021,US,quantile,0.975,387646
2/21/2021,3 wk ahead inc case,3/13/2021,US,quantile,0.975,335993
2/21/2021,4 wk ahead inc case,3/20/2021,US,quantile,0.975,293425
2/21/2021,5 wk ahead inc case,3/27/2021,US,quantile,0.975,259468
2/21/2021,6 wk ahead inc case,4/3/2021,US,quantile,0.975,231831
2/21/2021,7 wk ahead inc case,4/10/2021,US,quantile,0.975,206583
2/21/2021,8 wk ahead inc case,4/17/2021,US,quantile,0.975,187395
2/21/2021,1 wk ahead inc case,2/27/2021,US,point,NA,435776
2/21/2021,2 wk ahead inc case,3/6/2021,US,point,NA,371767
2/21/2021,3 wk ahead inc case,3/13/2021,US,point,NA,317581
2/21/2021,4 wk ahead inc case,3/20/2021,US,point,NA,271858
2/21/2021,5 wk ahead inc case,3/27/2021,US,point,NA,234548
2/21/2021,6 wk ahead inc case,4/3/2021,US,point,NA,202348
2/21/2021,7 wk ahead inc case,4/10/2021,US,point,NA,172679
2/21/2021,8 wk ahead inc case,4/17/2021,US,point,NA,153345
