forecast_date,target,target_end_date,location,type,quantile,value
12/19/2021,1 wk ahead inc case,12/18/2021,US,quantile,0.025,721589
12/19/2021,2 wk ahead inc case,12/25/2021,US,quantile,0.025,676409
12/19/2021,3 wk ahead inc case,1/1/2022,US,quantile,0.025,610257
12/19/2021,4 wk ahead inc case,1/8/2022,US,quantile,0.025,494619
12/19/2021,5 wk ahead inc case,1/15/2022,US,quantile,0.025,401604
12/19/2021,6 wk ahead inc case,1/22/2022,US,quantile,0.025,331140
12/19/2021,7 wk ahead inc case,1/29/2022,US,quantile,0.025,252123
12/19/2021,8 wk ahead inc case,2/5/2022,US,quantile,0.025,132874
12/19/2021,1 wk ahead inc case,12/18/2021,US,quantile,0.1,770727
12/19/2021,2 wk ahead inc case,12/25/2021,US,quantile,0.1,719886
12/19/2021,3 wk ahead inc case,1/1/2022,US,quantile,0.1,633038
12/19/2021,4 wk ahead inc case,1/8/2022,US,quantile,0.1,515642
12/19/2021,5 wk ahead inc case,1/15/2022,US,quantile,0.1,414194
12/19/2021,6 wk ahead inc case,1/22/2022,US,quantile,0.1,331817
12/19/2021,7 wk ahead inc case,1/29/2022,US,quantile,0.1,266294
12/19/2021,8 wk ahead inc case,2/5/2022,US,quantile,0.1,148901
12/19/2021,1 wk ahead inc case,12/18/2021,US,quantile,0.25,916635
12/19/2021,2 wk ahead inc case,12/25/2021,US,quantile,0.25,779285
12/19/2021,3 wk ahead inc case,1/1/2022,US,quantile,0.25,670948
12/19/2021,4 wk ahead inc case,1/8/2022,US,quantile,0.25,604414
12/19/2021,5 wk ahead inc case,1/15/2022,US,quantile,0.25,530176
12/19/2021,6 wk ahead inc case,1/22/2022,US,quantile,0.25,468215
12/19/2021,7 wk ahead inc case,1/29/2022,US,quantile,0.25,419041
12/19/2021,8 wk ahead inc case,2/5/2022,US,quantile,0.25,343979
12/19/2021,1 wk ahead inc case,12/18/2021,US,quantile,0.5,995188
12/19/2021,2 wk ahead inc case,12/25/2021,US,quantile,0.5,932682
12/19/2021,3 wk ahead inc case,1/1/2022,US,quantile,0.5,933694
12/19/2021,4 wk ahead inc case,1/8/2022,US,quantile,0.5,876175
12/19/2021,5 wk ahead inc case,1/15/2022,US,quantile,0.5,809341
12/19/2021,6 wk ahead inc case,1/22/2022,US,quantile,0.5,745401
12/19/2021,7 wk ahead inc case,1/29/2022,US,quantile,0.5,687209
12/19/2021,8 wk ahead inc case,2/5/2022,US,quantile,0.5,622351
12/19/2021,1 wk ahead inc case,12/18/2021,US,quantile,0.75,1043107
12/19/2021,2 wk ahead inc case,12/25/2021,US,quantile,0.75,1094314
12/19/2021,3 wk ahead inc case,1/1/2022,US,quantile,0.75,1091765
12/19/2021,4 wk ahead inc case,1/8/2022,US,quantile,0.75,1051866
12/19/2021,5 wk ahead inc case,1/15/2022,US,quantile,0.75,1014652
12/19/2021,6 wk ahead inc case,1/22/2022,US,quantile,0.75,974216
12/19/2021,7 wk ahead inc case,1/29/2022,US,quantile,0.75,933662
12/19/2021,8 wk ahead inc case,2/5/2022,US,quantile,0.75,893481
12/19/2021,1 wk ahead inc case,12/18/2021,US,quantile,0.9,1071733
12/19/2021,2 wk ahead inc case,12/25/2021,US,quantile,0.9,1124180
12/19/2021,3 wk ahead inc case,1/1/2022,US,quantile,0.9,1175424
12/19/2021,4 wk ahead inc case,1/8/2022,US,quantile,0.9,1165083
12/19/2021,5 wk ahead inc case,1/15/2022,US,quantile,0.9,1128856
12/19/2021,6 wk ahead inc case,1/22/2022,US,quantile,0.9,1085501
12/19/2021,7 wk ahead inc case,1/29/2022,US,quantile,0.9,1039226
12/19/2021,8 wk ahead inc case,2/5/2022,US,quantile,0.9,991437
12/19/2021,1 wk ahead inc case,12/18/2021,US,quantile,0.975,1092884
12/19/2021,2 wk ahead inc case,12/25/2021,US,quantile,0.975,1143491
12/19/2021,3 wk ahead inc case,1/1/2022,US,quantile,0.975,1180802
12/19/2021,4 wk ahead inc case,1/8/2022,US,quantile,0.975,1175333
12/19/2021,5 wk ahead inc case,1/15/2022,US,quantile,0.975,1156091
12/19/2021,6 wk ahead inc case,1/22/2022,US,quantile,0.975,1128497
12/19/2021,7 wk ahead inc case,1/29/2022,US,quantile,0.975,1093025
12/19/2021,8 wk ahead inc case,2/5/2022,US,quantile,0.975,1049945
12/19/2021,1 wk ahead inc case,12/18/2021,US,point,NA,944552
12/19/2021,2 wk ahead inc case,12/25/2021,US,point,NA,924321
12/19/2021,3 wk ahead inc case,1/1/2022,US,point,NA,899418
12/19/2021,4 wk ahead inc case,1/8/2022,US,point,NA,840447
12/19/2021,5 wk ahead inc case,1/15/2022,US,point,NA,779273
12/19/2021,6 wk ahead inc case,1/22/2022,US,point,NA,723541
12/19/2021,7 wk ahead inc case,1/29/2022,US,point,NA,670083
12/19/2021,8 wk ahead inc case,2/5/2022,US,point,NA,597567
