forecast_date,target,target_end_date,location,type,quantile,value
8/22/2021,1 wk ahead inc case,8/28/2021,US,quantile,0.025,1007023
8/22/2021,2 wk ahead inc case,9/4/2021,US,quantile,0.025,1030420
8/22/2021,3 wk ahead inc case,9/11/2021,US,quantile,0.025,992430
8/22/2021,4 wk ahead inc case,9/18/2021,US,quantile,0.025,920839
8/22/2021,5 wk ahead inc case,9/25/2021,US,quantile,0.025,836612
8/22/2021,6 wk ahead inc case,10/2/2021,US,quantile,0.025,763231
8/22/2021,7 wk ahead inc case,10/9/2021,US,quantile,0.025,699194
8/22/2021,8 wk ahead inc case,10/16/2021,US,quantile,0.025,637617
8/22/2021,1 wk ahead inc case,8/28/2021,US,quantile,0.1,1031711
8/22/2021,2 wk ahead inc case,9/4/2021,US,quantile,0.1,1048771
8/22/2021,3 wk ahead inc case,9/11/2021,US,quantile,0.1,999524
8/22/2021,4 wk ahead inc case,9/18/2021,US,quantile,0.1,925218
8/22/2021,5 wk ahead inc case,9/25/2021,US,quantile,0.1,850574
8/22/2021,6 wk ahead inc case,10/2/2021,US,quantile,0.1,784440
8/22/2021,7 wk ahead inc case,10/9/2021,US,quantile,0.1,726345
8/22/2021,8 wk ahead inc case,10/16/2021,US,quantile,0.1,672059
8/22/2021,1 wk ahead inc case,8/28/2021,US,quantile,0.25,1102609
8/22/2021,2 wk ahead inc case,9/4/2021,US,quantile,0.25,1122276
8/22/2021,3 wk ahead inc case,9/11/2021,US,quantile,0.25,1062764
8/22/2021,4 wk ahead inc case,9/18/2021,US,quantile,0.25,992776
8/22/2021,5 wk ahead inc case,9/25/2021,US,quantile,0.25,926558
8/22/2021,6 wk ahead inc case,10/2/2021,US,quantile,0.25,858154
8/22/2021,7 wk ahead inc case,10/9/2021,US,quantile,0.25,789418
8/22/2021,8 wk ahead inc case,10/16/2021,US,quantile,0.25,707970
8/22/2021,1 wk ahead inc case,8/28/2021,US,quantile,0.5,1165157
8/22/2021,2 wk ahead inc case,9/4/2021,US,quantile,0.5,1224654
8/22/2021,3 wk ahead inc case,9/11/2021,US,quantile,0.5,1158075
8/22/2021,4 wk ahead inc case,9/18/2021,US,quantile,0.5,1064774
8/22/2021,5 wk ahead inc case,9/25/2021,US,quantile,0.5,992849
8/22/2021,6 wk ahead inc case,10/2/2021,US,quantile,0.5,923477
8/22/2021,7 wk ahead inc case,10/9/2021,US,quantile,0.5,856913
8/22/2021,8 wk ahead inc case,10/16/2021,US,quantile,0.5,788021
8/22/2021,1 wk ahead inc case,8/28/2021,US,quantile,0.75,1208318
8/22/2021,2 wk ahead inc case,9/4/2021,US,quantile,0.75,1245891
8/22/2021,3 wk ahead inc case,9/11/2021,US,quantile,0.75,1196236
8/22/2021,4 wk ahead inc case,9/18/2021,US,quantile,0.75,1124715
8/22/2021,5 wk ahead inc case,9/25/2021,US,quantile,0.75,1055104
8/22/2021,6 wk ahead inc case,10/2/2021,US,quantile,0.75,984125
8/22/2021,7 wk ahead inc case,10/9/2021,US,quantile,0.75,918414
8/22/2021,8 wk ahead inc case,10/16/2021,US,quantile,0.75,852849
8/22/2021,1 wk ahead inc case,8/28/2021,US,quantile,0.9,1234519
8/22/2021,2 wk ahead inc case,9/4/2021,US,quantile,0.9,1335246
8/22/2021,3 wk ahead inc case,9/11/2021,US,quantile,0.9,1329070
8/22/2021,4 wk ahead inc case,9/18/2021,US,quantile,0.9,1278130
8/22/2021,5 wk ahead inc case,9/25/2021,US,quantile,0.9,1211822
8/22/2021,6 wk ahead inc case,10/2/2021,US,quantile,0.9,1137008
8/22/2021,7 wk ahead inc case,10/9/2021,US,quantile,0.9,1064257
8/22/2021,8 wk ahead inc case,10/16/2021,US,quantile,0.9,980432
8/22/2021,1 wk ahead inc case,8/28/2021,US,quantile,0.975,1244055
8/22/2021,2 wk ahead inc case,9/4/2021,US,quantile,0.975,1374003
8/22/2021,3 wk ahead inc case,9/11/2021,US,quantile,0.975,1391816
8/22/2021,4 wk ahead inc case,9/18/2021,US,quantile,0.975,1361084
8/22/2021,5 wk ahead inc case,9/25/2021,US,quantile,0.975,1303743
8/22/2021,6 wk ahead inc case,10/2/2021,US,quantile,0.975,1233739
8/22/2021,7 wk ahead inc case,10/9/2021,US,quantile,0.975,1164253
8/22/2021,8 wk ahead inc case,10/16/2021,US,quantile,0.975,1081849
8/22/2021,1 wk ahead inc case,8/28/2021,US,point,NA,1141913
8/22/2021,2 wk ahead inc case,9/4/2021,US,point,NA,1197323
8/22/2021,3 wk ahead inc case,9/11/2021,US,point,NA,1161416
8/22/2021,4 wk ahead inc case,9/18/2021,US,point,NA,1095362
8/22/2021,5 wk ahead inc case,9/25/2021,US,point,NA,1025323
8/22/2021,6 wk ahead inc case,10/2/2021,US,point,NA,954882
8/22/2021,7 wk ahead inc case,10/9/2021,US,point,NA,888399
8/22/2021,8 wk ahead inc case,10/16/2021,US,point,NA,817257
