forecast_date,target,target_end_date,location,type,quantile,value
1/9/2022,1 wk ahead inc case,1/15/2022,US,quantile,0.025,4275036
1/9/2022,2 wk ahead inc case,1/22/2022,US,quantile,0.025,3927356
1/9/2022,3 wk ahead inc case,1/29/2022,US,quantile,0.025,3611181
1/9/2022,4 wk ahead inc case,2/5/2022,US,quantile,0.025,3325847
1/9/2022,5 wk ahead inc case,2/12/2022,US,quantile,0.025,3078544
1/9/2022,6 wk ahead inc case,2/19/2022,US,quantile,0.025,2862770
1/9/2022,7 wk ahead inc case,2/26/2022,US,quantile,0.025,2642183
1/9/2022,8 wk ahead inc case,3/5/2022,US,quantile,0.025,2431386
1/9/2022,1 wk ahead inc case,1/15/2022,US,quantile,0.1,4324227
1/9/2022,2 wk ahead inc case,1/22/2022,US,quantile,0.1,3977033
1/9/2022,3 wk ahead inc case,1/29/2022,US,quantile,0.1,3644557
1/9/2022,4 wk ahead inc case,2/5/2022,US,quantile,0.1,3348262
1/9/2022,5 wk ahead inc case,2/12/2022,US,quantile,0.1,3091492
1/9/2022,6 wk ahead inc case,2/19/2022,US,quantile,0.1,2864454
1/9/2022,7 wk ahead inc case,2/26/2022,US,quantile,0.1,2654755
1/9/2022,8 wk ahead inc case,3/5/2022,US,quantile,0.1,2447533
1/9/2022,1 wk ahead inc case,1/15/2022,US,quantile,0.25,4403503
1/9/2022,2 wk ahead inc case,1/22/2022,US,quantile,0.25,4080598
1/9/2022,3 wk ahead inc case,1/29/2022,US,quantile,0.25,3720958
1/9/2022,4 wk ahead inc case,2/5/2022,US,quantile,0.25,3404474
1/9/2022,5 wk ahead inc case,2/12/2022,US,quantile,0.25,3121117
1/9/2022,6 wk ahead inc case,2/19/2022,US,quantile,0.25,2870138
1/9/2022,7 wk ahead inc case,2/26/2022,US,quantile,0.25,2682492
1/9/2022,8 wk ahead inc case,3/5/2022,US,quantile,0.25,2550490
1/9/2022,1 wk ahead inc case,1/15/2022,US,quantile,0.5,4493489
1/9/2022,2 wk ahead inc case,1/22/2022,US,quantile,0.5,4325206
1/9/2022,3 wk ahead inc case,1/29/2022,US,quantile,0.5,4054411
1/9/2022,4 wk ahead inc case,2/5/2022,US,quantile,0.5,3772392
1/9/2022,5 wk ahead inc case,2/12/2022,US,quantile,0.5,3533753
1/9/2022,6 wk ahead inc case,2/19/2022,US,quantile,0.5,3322792
1/9/2022,7 wk ahead inc case,2/26/2022,US,quantile,0.5,3138979
1/9/2022,8 wk ahead inc case,3/5/2022,US,quantile,0.5,2963758
1/9/2022,1 wk ahead inc case,1/15/2022,US,quantile,0.75,4643664
1/9/2022,2 wk ahead inc case,1/22/2022,US,quantile,0.75,4416868
1/9/2022,3 wk ahead inc case,1/29/2022,US,quantile,0.75,4195259
1/9/2022,4 wk ahead inc case,2/5/2022,US,quantile,0.75,3953615
1/9/2022,5 wk ahead inc case,2/12/2022,US,quantile,0.75,3742739
1/9/2022,6 wk ahead inc case,2/19/2022,US,quantile,0.75,3584473
1/9/2022,7 wk ahead inc case,2/26/2022,US,quantile,0.75,3442031
1/9/2022,8 wk ahead inc case,3/5/2022,US,quantile,0.75,3284284
1/9/2022,1 wk ahead inc case,1/15/2022,US,quantile,0.9,4667882
1/9/2022,2 wk ahead inc case,1/22/2022,US,quantile,0.9,4451058
1/9/2022,3 wk ahead inc case,1/29/2022,US,quantile,0.9,4208674
1/9/2022,4 wk ahead inc case,2/5/2022,US,quantile,0.9,4000063
1/9/2022,5 wk ahead inc case,2/12/2022,US,quantile,0.9,3821515
1/9/2022,6 wk ahead inc case,2/19/2022,US,quantile,0.9,3654513
1/9/2022,7 wk ahead inc case,2/26/2022,US,quantile,0.9,3500560
1/9/2022,8 wk ahead inc case,3/5/2022,US,quantile,0.9,3375725
1/9/2022,1 wk ahead inc case,1/15/2022,US,quantile,0.975,4670853
1/9/2022,2 wk ahead inc case,1/22/2022,US,quantile,0.975,4463932
1/9/2022,3 wk ahead inc case,1/29/2022,US,quantile,0.975,4218990
1/9/2022,4 wk ahead inc case,2/5/2022,US,quantile,0.975,4016392
1/9/2022,5 wk ahead inc case,2/12/2022,US,quantile,0.975,3833034
1/9/2022,6 wk ahead inc case,2/19/2022,US,quantile,0.975,3659651
1/9/2022,7 wk ahead inc case,2/26/2022,US,quantile,0.975,3502551
1/9/2022,8 wk ahead inc case,3/5/2022,US,quantile,0.975,3383751
1/9/2022,1 wk ahead inc case,1/15/2022,US,point,NA,4496951
1/9/2022,2 wk ahead inc case,1/22/2022,US,point,NA,4234579
1/9/2022,3 wk ahead inc case,1/29/2022,US,point,NA,3950576
1/9/2022,4 wk ahead inc case,2/5/2022,US,point,NA,3688720
1/9/2022,5 wk ahead inc case,2/12/2022,US,point,NA,3460314
1/9/2022,6 wk ahead inc case,2/19/2022,US,point,NA,3259827
1/9/2022,7 wk ahead inc case,2/26/2022,US,point,NA,3080507
1/9/2022,8 wk ahead inc case,3/5/2022,US,point,NA,2919561
