forecast_date,target,target_end_date,location,type,quantile,value
10/10/2021,1 wk ahead inc case,10/9/2021,US,quantile,0.025,489572
10/10/2021,2 wk ahead inc case,10/16/2021,US,quantile,0.025,438771
10/10/2021,3 wk ahead inc case,10/23/2021,US,quantile,0.025,419145
10/10/2021,4 wk ahead inc case,10/30/2021,US,quantile,0.025,381073
10/10/2021,5 wk ahead inc case,11/6/2021,US,quantile,0.025,335863
10/10/2021,6 wk ahead inc case,11/13/2021,US,quantile,0.025,293154
10/10/2021,7 wk ahead inc case,11/20/2021,US,quantile,0.025,254587
10/10/2021,8 wk ahead inc case,11/27/2021,US,quantile,0.025,183142
10/10/2021,1 wk ahead inc case,10/9/2021,US,quantile,0.1,490439
10/10/2021,2 wk ahead inc case,10/16/2021,US,quantile,0.1,448417
10/10/2021,3 wk ahead inc case,10/23/2021,US,quantile,0.1,432892
10/10/2021,4 wk ahead inc case,10/30/2021,US,quantile,0.1,397917
10/10/2021,5 wk ahead inc case,11/6/2021,US,quantile,0.1,358203
10/10/2021,6 wk ahead inc case,11/13/2021,US,quantile,0.1,321305
10/10/2021,7 wk ahead inc case,11/20/2021,US,quantile,0.1,271872
10/10/2021,8 wk ahead inc case,11/27/2021,US,quantile,0.1,200516
10/10/2021,1 wk ahead inc case,10/9/2021,US,quantile,0.25,520089
10/10/2021,2 wk ahead inc case,10/16/2021,US,quantile,0.25,483943
10/10/2021,3 wk ahead inc case,10/23/2021,US,quantile,0.25,465199
10/10/2021,4 wk ahead inc case,10/30/2021,US,quantile,0.25,429860
10/10/2021,5 wk ahead inc case,11/6/2021,US,quantile,0.25,396794
10/10/2021,6 wk ahead inc case,11/13/2021,US,quantile,0.25,360087
10/10/2021,7 wk ahead inc case,11/20/2021,US,quantile,0.25,319226
10/10/2021,8 wk ahead inc case,11/27/2021,US,quantile,0.25,289505
10/10/2021,1 wk ahead inc case,10/9/2021,US,quantile,0.5,594613
10/10/2021,2 wk ahead inc case,10/16/2021,US,quantile,0.5,630773
10/10/2021,3 wk ahead inc case,10/23/2021,US,quantile,0.5,648002
10/10/2021,4 wk ahead inc case,10/30/2021,US,quantile,0.5,573363
10/10/2021,5 wk ahead inc case,11/6/2021,US,quantile,0.5,493243
10/10/2021,6 wk ahead inc case,11/13/2021,US,quantile,0.5,426974
10/10/2021,7 wk ahead inc case,11/20/2021,US,quantile,0.5,389400
10/10/2021,8 wk ahead inc case,11/27/2021,US,quantile,0.5,345667
10/10/2021,1 wk ahead inc case,10/9/2021,US,quantile,0.75,643762
10/10/2021,2 wk ahead inc case,10/16/2021,US,quantile,0.75,707300
10/10/2021,3 wk ahead inc case,10/23/2021,US,quantile,0.75,667007
10/10/2021,4 wk ahead inc case,10/30/2021,US,quantile,0.75,643000
10/10/2021,5 wk ahead inc case,11/6/2021,US,quantile,0.75,599667
10/10/2021,6 wk ahead inc case,11/13/2021,US,quantile,0.75,555276
10/10/2021,7 wk ahead inc case,11/20/2021,US,quantile,0.75,510824
10/10/2021,8 wk ahead inc case,11/27/2021,US,quantile,0.75,459367
10/10/2021,1 wk ahead inc case,10/9/2021,US,quantile,0.9,731990
10/10/2021,2 wk ahead inc case,10/16/2021,US,quantile,0.9,724691
10/10/2021,3 wk ahead inc case,10/23/2021,US,quantile,0.9,748949
10/10/2021,4 wk ahead inc case,10/30/2021,US,quantile,0.9,714691
10/10/2021,5 wk ahead inc case,11/6/2021,US,quantile,0.9,661161
10/10/2021,6 wk ahead inc case,11/13/2021,US,quantile,0.9,607155
10/10/2021,7 wk ahead inc case,11/20/2021,US,quantile,0.9,554862
10/10/2021,8 wk ahead inc case,11/27/2021,US,quantile,0.9,493410
10/10/2021,1 wk ahead inc case,10/9/2021,US,quantile,0.975,770144
10/10/2021,2 wk ahead inc case,10/16/2021,US,quantile,0.975,739654
10/10/2021,3 wk ahead inc case,10/23/2021,US,quantile,0.975,763445
10/10/2021,4 wk ahead inc case,10/30/2021,US,quantile,0.975,720297
10/10/2021,5 wk ahead inc case,11/6/2021,US,quantile,0.975,666581
10/10/2021,6 wk ahead inc case,11/13/2021,US,quantile,0.975,621449
10/10/2021,7 wk ahead inc case,11/20/2021,US,quantile,0.975,576076
10/10/2021,8 wk ahead inc case,11/27/2021,US,quantile,0.975,522918
10/10/2021,1 wk ahead inc case,10/9/2021,US,point,NA,605801
10/10/2021,2 wk ahead inc case,10/16/2021,US,point,NA,596221
10/10/2021,3 wk ahead inc case,10/23/2021,US,point,NA,592091
10/10/2021,4 wk ahead inc case,10/30/2021,US,point,NA,551457
10/10/2021,5 wk ahead inc case,11/6/2021,US,point,NA,501645
10/10/2021,6 wk ahead inc case,11/13/2021,US,point,NA,455057
10/10/2021,7 wk ahead inc case,11/20/2021,US,point,NA,410978
10/10/2021,8 wk ahead inc case,11/27/2021,US,point,NA,356361
