forecast_date,target,target_end_date,location,type,quantile,value
1/17/2021,1 wk ahead inc case,1/23/2021,US,quantile,0.025,1469806
1/17/2021,2 wk ahead inc case,1/30/2021,US,quantile,0.025,1346606
1/17/2021,3 wk ahead inc case,2/6/2021,US,quantile,0.025,1230730
1/17/2021,4 wk ahead inc case,2/13/2021,US,quantile,0.025,1126251
1/17/2021,5 wk ahead inc case,2/20/2021,US,quantile,0.025,1045516
1/17/2021,6 wk ahead inc case,2/27/2021,US,quantile,0.025,970557
1/17/2021,7 wk ahead inc case,3/6/2021,US,quantile,0.025,906269
1/17/2021,8 wk ahead inc case,3/13/2021,US,quantile,0.025,844456
1/17/2021,1 wk ahead inc case,1/23/2021,US,quantile,0.1,1475250
1/17/2021,2 wk ahead inc case,1/30/2021,US,quantile,0.1,1353909
1/17/2021,3 wk ahead inc case,2/6/2021,US,quantile,0.1,1252922
1/17/2021,4 wk ahead inc case,2/13/2021,US,quantile,0.1,1162708
1/17/2021,5 wk ahead inc case,2/20/2021,US,quantile,0.1,1086119
1/17/2021,6 wk ahead inc case,2/27/2021,US,quantile,0.1,1014748
1/17/2021,7 wk ahead inc case,3/6/2021,US,quantile,0.1,945141
1/17/2021,8 wk ahead inc case,3/13/2021,US,quantile,0.1,870688
1/17/2021,1 wk ahead inc case,1/23/2021,US,quantile,0.25,1539727
1/17/2021,2 wk ahead inc case,1/30/2021,US,quantile,0.25,1469493
1/17/2021,3 wk ahead inc case,2/6/2021,US,quantile,0.25,1347769
1/17/2021,4 wk ahead inc case,2/13/2021,US,quantile,0.25,1249228
1/17/2021,5 wk ahead inc case,2/20/2021,US,quantile,0.25,1150212
1/17/2021,6 wk ahead inc case,2/27/2021,US,quantile,0.25,1061775
1/17/2021,7 wk ahead inc case,3/6/2021,US,quantile,0.25,1015856
1/17/2021,8 wk ahead inc case,3/13/2021,US,quantile,0.25,933515
1/17/2021,1 wk ahead inc case,1/23/2021,US,quantile,0.5,1569126
1/17/2021,2 wk ahead inc case,1/30/2021,US,quantile,0.5,1486901
1/17/2021,3 wk ahead inc case,2/6/2021,US,quantile,0.5,1398678
1/17/2021,4 wk ahead inc case,2/13/2021,US,quantile,0.5,1303845
1/17/2021,5 wk ahead inc case,2/20/2021,US,quantile,0.5,1220040
1/17/2021,6 wk ahead inc case,2/27/2021,US,quantile,0.5,1133100
1/17/2021,7 wk ahead inc case,3/6/2021,US,quantile,0.5,1061170
1/17/2021,8 wk ahead inc case,3/13/2021,US,quantile,0.5,972117
1/17/2021,1 wk ahead inc case,1/23/2021,US,quantile,0.75,1591988
1/17/2021,2 wk ahead inc case,1/30/2021,US,quantile,0.75,1506901
1/17/2021,3 wk ahead inc case,2/6/2021,US,quantile,0.75,1431950
1/17/2021,4 wk ahead inc case,2/13/2021,US,quantile,0.75,1326051
1/17/2021,5 wk ahead inc case,2/20/2021,US,quantile,0.75,1237607
1/17/2021,6 wk ahead inc case,2/27/2021,US,quantile,0.75,1159808
1/17/2021,7 wk ahead inc case,3/6/2021,US,quantile,0.75,1083009
1/17/2021,8 wk ahead inc case,3/13/2021,US,quantile,0.75,989938
1/17/2021,1 wk ahead inc case,1/23/2021,US,quantile,0.9,1606424
1/17/2021,2 wk ahead inc case,1/30/2021,US,quantile,0.9,1539998
1/17/2021,3 wk ahead inc case,2/6/2021,US,quantile,0.9,1443088
1/17/2021,4 wk ahead inc case,2/13/2021,US,quantile,0.9,1339532
1/17/2021,5 wk ahead inc case,2/20/2021,US,quantile,0.9,1251354
1/17/2021,6 wk ahead inc case,2/27/2021,US,quantile,0.9,1172092
1/17/2021,7 wk ahead inc case,3/6/2021,US,quantile,0.9,1098482
1/17/2021,8 wk ahead inc case,3/13/2021,US,quantile,0.9,1020186
1/17/2021,1 wk ahead inc case,1/23/2021,US,quantile,0.975,1606433
1/17/2021,2 wk ahead inc case,1/30/2021,US,quantile,0.975,1545948
1/17/2021,3 wk ahead inc case,2/6/2021,US,quantile,0.975,1447979
1/17/2021,4 wk ahead inc case,2/13/2021,US,quantile,0.975,1340081
1/17/2021,5 wk ahead inc case,2/20/2021,US,quantile,0.975,1256805
1/17/2021,6 wk ahead inc case,2/27/2021,US,quantile,0.975,1172432
1/17/2021,7 wk ahead inc case,3/6/2021,US,quantile,0.975,1108989
1/17/2021,8 wk ahead inc case,3/13/2021,US,quantile,0.975,1022777
1/17/2021,1 wk ahead inc case,1/23/2021,US,point,NA,1551251
1/17/2021,2 wk ahead inc case,1/30/2021,US,point,NA,1464251
1/17/2021,3 wk ahead inc case,2/6/2021,US,point,NA,1364731
1/17/2021,4 wk ahead inc case,2/13/2021,US,point,NA,1263957
1/17/2021,5 wk ahead inc case,2/20/2021,US,point,NA,1178236
1/17/2021,6 wk ahead inc case,2/27/2021,US,point,NA,1097788
1/17/2021,7 wk ahead inc case,3/6/2021,US,point,NA,1031274
1/17/2021,8 wk ahead inc case,3/13/2021,US,point,NA,950525
