forecast_date,target,target_end_date,location,type,quantile,value
6/19/2022,1 wk ahead inc case,6/25/2022,US,quantile,0.025,579806
6/19/2022,2 wk ahead inc case,7/2/2022,US,quantile,0.025,550084
6/19/2022,3 wk ahead inc case,7/9/2022,US,quantile,0.025,536176
6/19/2022,4 wk ahead inc case,7/16/2022,US,quantile,0.025,499778
6/19/2022,5 wk ahead inc case,7/23/2022,US,quantile,0.025,459178
6/19/2022,6 wk ahead inc case,7/30/2022,US,quantile,0.025,417602
6/19/2022,7 wk ahead inc case,8/6/2022,US,quantile,0.025,381680
6/19/2022,8 wk ahead inc case,8/13/2022,US,quantile,0.025,353526
6/19/2022,1 wk ahead inc case,6/25/2022,US,quantile,0.1,582004
6/19/2022,2 wk ahead inc case,7/2/2022,US,quantile,0.1,565562
6/19/2022,3 wk ahead inc case,7/9/2022,US,quantile,0.1,558585
6/19/2022,4 wk ahead inc case,7/16/2022,US,quantile,0.1,525885
6/19/2022,5 wk ahead inc case,7/23/2022,US,quantile,0.1,490285
6/19/2022,6 wk ahead inc case,7/30/2022,US,quantile,0.1,453993
6/19/2022,7 wk ahead inc case,8/6/2022,US,quantile,0.1,421558
6/19/2022,8 wk ahead inc case,8/13/2022,US,quantile,0.1,397036
6/19/2022,1 wk ahead inc case,6/25/2022,US,quantile,0.25,652514
6/19/2022,2 wk ahead inc case,7/2/2022,US,quantile,0.25,660621
6/19/2022,3 wk ahead inc case,7/9/2022,US,quantile,0.25,664909
6/19/2022,4 wk ahead inc case,7/16/2022,US,quantile,0.25,633140
6/19/2022,5 wk ahead inc case,7/23/2022,US,quantile,0.25,597308
6/19/2022,6 wk ahead inc case,7/30/2022,US,quantile,0.25,557135
6/19/2022,7 wk ahead inc case,8/6/2022,US,quantile,0.25,510164
6/19/2022,8 wk ahead inc case,8/13/2022,US,quantile,0.25,458305
6/19/2022,1 wk ahead inc case,6/25/2022,US,quantile,0.5,687040
6/19/2022,2 wk ahead inc case,7/2/2022,US,quantile,0.5,695724
6/19/2022,3 wk ahead inc case,7/9/2022,US,quantile,0.5,699066
6/19/2022,4 wk ahead inc case,7/16/2022,US,quantile,0.5,665539
6/19/2022,5 wk ahead inc case,7/23/2022,US,quantile,0.5,617379
6/19/2022,6 wk ahead inc case,7/30/2022,US,quantile,0.5,571913
6/19/2022,7 wk ahead inc case,8/6/2022,US,quantile,0.5,540225
6/19/2022,8 wk ahead inc case,8/13/2022,US,quantile,0.5,498533
6/19/2022,1 wk ahead inc case,6/25/2022,US,quantile,0.75,731248
6/19/2022,2 wk ahead inc case,7/2/2022,US,quantile,0.75,756182
6/19/2022,3 wk ahead inc case,7/9/2022,US,quantile,0.75,750123
6/19/2022,4 wk ahead inc case,7/16/2022,US,quantile,0.75,705277
6/19/2022,5 wk ahead inc case,7/23/2022,US,quantile,0.75,654741
6/19/2022,6 wk ahead inc case,7/30/2022,US,quantile,0.75,618541
6/19/2022,7 wk ahead inc case,8/6/2022,US,quantile,0.75,589008
6/19/2022,8 wk ahead inc case,8/13/2022,US,quantile,0.75,558560
6/19/2022,1 wk ahead inc case,6/25/2022,US,quantile,0.9,747421
6/19/2022,2 wk ahead inc case,7/2/2022,US,quantile,0.9,802376
6/19/2022,3 wk ahead inc case,7/9/2022,US,quantile,0.9,831383
6/19/2022,4 wk ahead inc case,7/16/2022,US,quantile,0.9,810589
6/19/2022,5 wk ahead inc case,7/23/2022,US,quantile,0.9,772177
6/19/2022,6 wk ahead inc case,7/30/2022,US,quantile,0.9,728250
6/19/2022,7 wk ahead inc case,8/6/2022,US,quantile,0.9,686229
6/19/2022,8 wk ahead inc case,8/13/2022,US,quantile,0.9,638488
6/19/2022,1 wk ahead inc case,6/25/2022,US,quantile,0.975,759588
6/19/2022,2 wk ahead inc case,7/2/2022,US,quantile,0.975,807248
6/19/2022,3 wk ahead inc case,7/9/2022,US,quantile,0.975,847023
6/19/2022,4 wk ahead inc case,7/16/2022,US,quantile,0.975,846046
6/19/2022,5 wk ahead inc case,7/23/2022,US,quantile,0.975,821736
6/19/2022,6 wk ahead inc case,7/30/2022,US,quantile,0.975,788498
6/19/2022,7 wk ahead inc case,8/6/2022,US,quantile,0.975,753393
6/19/2022,8 wk ahead inc case,8/13/2022,US,quantile,0.975,713866
6/19/2022,1 wk ahead inc case,6/25/2022,US,point,NA,677089
6/19/2022,2 wk ahead inc case,7/2/2022,US,point,NA,691114
6/19/2022,3 wk ahead inc case,7/9/2022,US,point,NA,698181
6/19/2022,4 wk ahead inc case,7/16/2022,US,point,NA,669465
6/19/2022,5 wk ahead inc case,7/23/2022,US,point,NA,630401
6/19/2022,6 wk ahead inc case,7/30/2022,US,point,NA,590847
6/19/2022,7 wk ahead inc case,8/6/2022,US,point,NA,554608
6/19/2022,8 wk ahead inc case,8/13/2022,US,point,NA,516902
