forecast_date,target,target_end_date,location,type,quantile,value
2/7/2021,1 wk ahead inc case,2/13/2021,US,quantile,0.025,739642
2/7/2021,2 wk ahead inc case,2/20/2021,US,quantile,0.025,666917
2/7/2021,3 wk ahead inc case,2/27/2021,US,quantile,0.025,609899
2/7/2021,4 wk ahead inc case,3/6/2021,US,quantile,0.025,553499
2/7/2021,5 wk ahead inc case,3/13/2021,US,quantile,0.025,506985
2/7/2021,6 wk ahead inc case,3/20/2021,US,quantile,0.025,466546
2/7/2021,7 wk ahead inc case,3/27/2021,US,quantile,0.025,430448
2/7/2021,8 wk ahead inc case,4/3/2021,US,quantile,0.025,389558
2/7/2021,1 wk ahead inc case,2/13/2021,US,quantile,0.1,744397
2/7/2021,2 wk ahead inc case,2/20/2021,US,quantile,0.1,669138
2/7/2021,3 wk ahead inc case,2/27/2021,US,quantile,0.1,614185
2/7/2021,4 wk ahead inc case,3/6/2021,US,quantile,0.1,558149
2/7/2021,5 wk ahead inc case,3/13/2021,US,quantile,0.1,514486
2/7/2021,6 wk ahead inc case,3/20/2021,US,quantile,0.1,475216
2/7/2021,7 wk ahead inc case,3/27/2021,US,quantile,0.1,439885
2/7/2021,8 wk ahead inc case,4/3/2021,US,quantile,0.1,399052
2/7/2021,1 wk ahead inc case,2/13/2021,US,quantile,0.25,749358
2/7/2021,2 wk ahead inc case,2/20/2021,US,quantile,0.25,686345
2/7/2021,3 wk ahead inc case,2/27/2021,US,quantile,0.25,625992
2/7/2021,4 wk ahead inc case,3/6/2021,US,quantile,0.25,579302
2/7/2021,5 wk ahead inc case,3/13/2021,US,quantile,0.25,539783
2/7/2021,6 wk ahead inc case,3/20/2021,US,quantile,0.25,501884
2/7/2021,7 wk ahead inc case,3/27/2021,US,quantile,0.25,463491
2/7/2021,8 wk ahead inc case,4/3/2021,US,quantile,0.25,429343
2/7/2021,1 wk ahead inc case,2/13/2021,US,quantile,0.5,754740
2/7/2021,2 wk ahead inc case,2/20/2021,US,quantile,0.5,691296
2/7/2021,3 wk ahead inc case,2/27/2021,US,quantile,0.5,638999
2/7/2021,4 wk ahead inc case,3/6/2021,US,quantile,0.5,592212
2/7/2021,5 wk ahead inc case,3/13/2021,US,quantile,0.5,548442
2/7/2021,6 wk ahead inc case,3/20/2021,US,quantile,0.5,509394
2/7/2021,7 wk ahead inc case,3/27/2021,US,quantile,0.5,475529
2/7/2021,8 wk ahead inc case,4/3/2021,US,quantile,0.5,442141
2/7/2021,1 wk ahead inc case,2/13/2021,US,quantile,0.75,760352
2/7/2021,2 wk ahead inc case,2/20/2021,US,quantile,0.75,702760
2/7/2021,3 wk ahead inc case,2/27/2021,US,quantile,0.75,657421
2/7/2021,4 wk ahead inc case,3/6/2021,US,quantile,0.75,607824
2/7/2021,5 wk ahead inc case,3/13/2021,US,quantile,0.75,566840
2/7/2021,6 wk ahead inc case,3/20/2021,US,quantile,0.75,537224
2/7/2021,7 wk ahead inc case,3/27/2021,US,quantile,0.75,506633
2/7/2021,8 wk ahead inc case,4/3/2021,US,quantile,0.75,467397
2/7/2021,1 wk ahead inc case,2/13/2021,US,quantile,0.9,762952
2/7/2021,2 wk ahead inc case,2/20/2021,US,quantile,0.9,705326
2/7/2021,3 wk ahead inc case,2/27/2021,US,quantile,0.9,658264
2/7/2021,4 wk ahead inc case,3/6/2021,US,quantile,0.9,618957
2/7/2021,5 wk ahead inc case,3/13/2021,US,quantile,0.9,584128
2/7/2021,6 wk ahead inc case,3/20/2021,US,quantile,0.9,547770
2/7/2021,7 wk ahead inc case,3/27/2021,US,quantile,0.9,520765
2/7/2021,8 wk ahead inc case,4/3/2021,US,quantile,0.9,485083
2/7/2021,1 wk ahead inc case,2/13/2021,US,quantile,0.975,763610
2/7/2021,2 wk ahead inc case,2/20/2021,US,quantile,0.975,705655
2/7/2021,3 wk ahead inc case,2/27/2021,US,quantile,0.975,658549
2/7/2021,4 wk ahead inc case,3/6/2021,US,quantile,0.975,625177
2/7/2021,5 wk ahead inc case,3/13/2021,US,quantile,0.975,592922
2/7/2021,6 wk ahead inc case,3/20/2021,US,quantile,0.975,555345
2/7/2021,7 wk ahead inc case,3/27/2021,US,quantile,0.975,529434
2/7/2021,8 wk ahead inc case,4/3/2021,US,quantile,0.975,495697
2/7/2021,1 wk ahead inc case,2/13/2021,US,point,NA,753579
2/7/2021,2 wk ahead inc case,2/20/2021,US,point,NA,689634
2/7/2021,3 wk ahead inc case,2/27/2021,US,point,NA,637615
2/7/2021,4 wk ahead inc case,3/6/2021,US,point,NA,590731
2/7/2021,5 wk ahead inc case,3/13/2021,US,point,NA,550512
2/7/2021,6 wk ahead inc case,3/20/2021,US,point,NA,513340
2/7/2021,7 wk ahead inc case,3/27/2021,US,point,NA,480884
2/7/2021,8 wk ahead inc case,4/3/2021,US,point,NA,444039
