forecast_date,target,target_end_date,location,type,quantile,value
5/16/2021,1 wk ahead inc case,5/22/2021,US,quantile,0.025,205855
5/16/2021,2 wk ahead inc case,5/29/2021,US,quantile,0.025,175019
5/16/2021,3 wk ahead inc case,6/5/2021,US,quantile,0.025,183435
5/16/2021,4 wk ahead inc case,6/12/2021,US,quantile,0.025,162083
5/16/2021,5 wk ahead inc case,6/19/2021,US,quantile,0.025,152377
5/16/2021,6 wk ahead inc case,6/26/2021,US,quantile,0.025,134536
5/16/2021,7 wk ahead inc case,7/3/2021,US,quantile,0.025,125684
5/16/2021,8 wk ahead inc case,7/10/2021,US,quantile,0.025,116612
5/16/2021,1 wk ahead inc case,5/22/2021,US,quantile,0.1,207556
5/16/2021,2 wk ahead inc case,5/29/2021,US,quantile,0.1,182691
5/16/2021,3 wk ahead inc case,6/5/2021,US,quantile,0.1,183623
5/16/2021,4 wk ahead inc case,6/12/2021,US,quantile,0.1,166816
5/16/2021,5 wk ahead inc case,6/19/2021,US,quantile,0.1,153690
5/16/2021,6 wk ahead inc case,6/26/2021,US,quantile,0.1,138691
5/16/2021,7 wk ahead inc case,7/3/2021,US,quantile,0.1,130100
5/16/2021,8 wk ahead inc case,7/10/2021,US,quantile,0.1,121474
5/16/2021,1 wk ahead inc case,5/22/2021,US,quantile,0.25,214470
5/16/2021,2 wk ahead inc case,5/29/2021,US,quantile,0.25,199524
5/16/2021,3 wk ahead inc case,6/5/2021,US,quantile,0.25,184405
5/16/2021,4 wk ahead inc case,6/12/2021,US,quantile,0.25,171572
5/16/2021,5 wk ahead inc case,6/19/2021,US,quantile,0.25,157016
5/16/2021,6 wk ahead inc case,6/26/2021,US,quantile,0.25,147590
5/16/2021,7 wk ahead inc case,7/3/2021,US,quantile,0.25,137131
5/16/2021,8 wk ahead inc case,7/10/2021,US,quantile,0.25,126557
5/16/2021,1 wk ahead inc case,5/22/2021,US,quantile,0.5,218009
5/16/2021,2 wk ahead inc case,5/29/2021,US,quantile,0.5,200713
5/16/2021,3 wk ahead inc case,6/5/2021,US,quantile,0.5,189802
5/16/2021,4 wk ahead inc case,6/12/2021,US,quantile,0.5,175208
5/16/2021,5 wk ahead inc case,6/19/2021,US,quantile,0.5,160258
5/16/2021,6 wk ahead inc case,6/26/2021,US,quantile,0.5,150257
5/16/2021,7 wk ahead inc case,7/3/2021,US,quantile,0.5,141661
5/16/2021,8 wk ahead inc case,7/10/2021,US,quantile,0.5,129644
5/16/2021,1 wk ahead inc case,5/22/2021,US,quantile,0.75,222054
5/16/2021,2 wk ahead inc case,5/29/2021,US,quantile,0.75,204847
5/16/2021,3 wk ahead inc case,6/5/2021,US,quantile,0.75,192789
5/16/2021,4 wk ahead inc case,6/12/2021,US,quantile,0.75,178675
5/16/2021,5 wk ahead inc case,6/19/2021,US,quantile,0.75,169494
5/16/2021,6 wk ahead inc case,6/26/2021,US,quantile,0.75,158599
5/16/2021,7 wk ahead inc case,7/3/2021,US,quantile,0.75,147605
5/16/2021,8 wk ahead inc case,7/10/2021,US,quantile,0.75,131982
5/16/2021,1 wk ahead inc case,5/22/2021,US,quantile,0.9,225185
5/16/2021,2 wk ahead inc case,5/29/2021,US,quantile,0.9,208546
5/16/2021,3 wk ahead inc case,6/5/2021,US,quantile,0.9,196604
5/16/2021,4 wk ahead inc case,6/12/2021,US,quantile,0.9,185083
5/16/2021,5 wk ahead inc case,6/19/2021,US,quantile,0.9,173783
5/16/2021,6 wk ahead inc case,6/26/2021,US,quantile,0.9,162953
5/16/2021,7 wk ahead inc case,7/3/2021,US,quantile,0.9,151755
5/16/2021,8 wk ahead inc case,7/10/2021,US,quantile,0.9,140165
5/16/2021,1 wk ahead inc case,5/22/2021,US,quantile,0.975,226963
5/16/2021,2 wk ahead inc case,5/29/2021,US,quantile,0.975,210899
5/16/2021,3 wk ahead inc case,6/5/2021,US,quantile,0.975,200023
5/16/2021,4 wk ahead inc case,6/12/2021,US,quantile,0.975,189555
5/16/2021,5 wk ahead inc case,6/19/2021,US,quantile,0.975,176830
5/16/2021,6 wk ahead inc case,6/26/2021,US,quantile,0.975,167243
5/16/2021,7 wk ahead inc case,7/3/2021,US,quantile,0.975,154722
5/16/2021,8 wk ahead inc case,7/10/2021,US,quantile,0.975,142917
5/16/2021,1 wk ahead inc case,5/22/2021,US,point,NA,217156
5/16/2021,2 wk ahead inc case,5/29/2021,US,point,NA,197463
5/16/2021,3 wk ahead inc case,6/5/2021,US,point,NA,190097
5/16/2021,4 wk ahead inc case,6/12/2021,US,point,NA,175570
5/16/2021,5 wk ahead inc case,6/19/2021,US,point,NA,163350
5/16/2021,6 wk ahead inc case,6/26/2021,US,point,NA,151410
5/16/2021,7 wk ahead inc case,7/3/2021,US,point,NA,141237
5/16/2021,8 wk ahead inc case,7/10/2021,US,point,NA,129907
