forecast_date,target,target_end_date,location,type,quantile,value
1/16/2022,1 wk ahead inc case,1/22/2022,US,quantile,0.025,4459523
1/16/2022,2 wk ahead inc case,1/29/2022,US,quantile,0.025,4069994
1/16/2022,3 wk ahead inc case,2/5/2022,US,quantile,0.025,3745018
1/16/2022,4 wk ahead inc case,2/12/2022,US,quantile,0.025,3312572
1/16/2022,5 wk ahead inc case,2/19/2022,US,quantile,0.025,2932587
1/16/2022,6 wk ahead inc case,2/26/2022,US,quantile,0.025,2599450
1/16/2022,7 wk ahead inc case,3/5/2022,US,quantile,0.025,2302036
1/16/2022,8 wk ahead inc case,3/12/2022,US,quantile,0.025,1986097
1/16/2022,1 wk ahead inc case,1/22/2022,US,quantile,0.1,4547717
1/16/2022,2 wk ahead inc case,1/29/2022,US,quantile,0.1,4114393
1/16/2022,3 wk ahead inc case,2/5/2022,US,quantile,0.1,3761622
1/16/2022,4 wk ahead inc case,2/12/2022,US,quantile,0.1,3334709
1/16/2022,5 wk ahead inc case,2/19/2022,US,quantile,0.1,2949130
1/16/2022,6 wk ahead inc case,2/26/2022,US,quantile,0.1,2621328
1/16/2022,7 wk ahead inc case,3/5/2022,US,quantile,0.1,2335745
1/16/2022,8 wk ahead inc case,3/12/2022,US,quantile,0.1,2013912
1/16/2022,1 wk ahead inc case,1/22/2022,US,quantile,0.25,4661965
1/16/2022,2 wk ahead inc case,1/29/2022,US,quantile,0.25,4223041
1/16/2022,3 wk ahead inc case,2/5/2022,US,quantile,0.25,3795007
1/16/2022,4 wk ahead inc case,2/12/2022,US,quantile,0.25,3482032
1/16/2022,5 wk ahead inc case,2/19/2022,US,quantile,0.25,3140677
1/16/2022,6 wk ahead inc case,2/26/2022,US,quantile,0.25,2831440
1/16/2022,7 wk ahead inc case,3/5/2022,US,quantile,0.25,2559993
1/16/2022,8 wk ahead inc case,3/12/2022,US,quantile,0.25,2213385
1/16/2022,1 wk ahead inc case,1/22/2022,US,quantile,0.5,4861634
1/16/2022,2 wk ahead inc case,1/29/2022,US,quantile,0.5,4390971
1/16/2022,3 wk ahead inc case,2/5/2022,US,quantile,0.5,4003928
1/16/2022,4 wk ahead inc case,2/12/2022,US,quantile,0.5,3659581
1/16/2022,5 wk ahead inc case,2/19/2022,US,quantile,0.5,3373390
1/16/2022,6 wk ahead inc case,2/26/2022,US,quantile,0.5,3128699
1/16/2022,7 wk ahead inc case,3/5/2022,US,quantile,0.5,2921401
1/16/2022,8 wk ahead inc case,3/12/2022,US,quantile,0.5,2693769
1/16/2022,1 wk ahead inc case,1/22/2022,US,quantile,0.75,5072426
1/16/2022,2 wk ahead inc case,1/29/2022,US,quantile,0.75,4802338
1/16/2022,3 wk ahead inc case,2/5/2022,US,quantile,0.75,4531895
1/16/2022,4 wk ahead inc case,2/12/2022,US,quantile,0.75,4236160
1/16/2022,5 wk ahead inc case,2/19/2022,US,quantile,0.75,3964442
1/16/2022,6 wk ahead inc case,2/26/2022,US,quantile,0.75,3726086
1/16/2022,7 wk ahead inc case,3/5/2022,US,quantile,0.75,3515618
1/16/2022,8 wk ahead inc case,3/12/2022,US,quantile,0.75,3229371
1/16/2022,1 wk ahead inc case,1/22/2022,US,quantile,0.9,5136606
1/16/2022,2 wk ahead inc case,1/29/2022,US,quantile,0.9,4868252
1/16/2022,3 wk ahead inc case,2/5/2022,US,quantile,0.9,4664635
1/16/2022,4 wk ahead inc case,2/12/2022,US,quantile,0.9,4445555
1/16/2022,5 wk ahead inc case,2/19/2022,US,quantile,0.9,4228870
1/16/2022,6 wk ahead inc case,2/26/2022,US,quantile,0.9,4035560
1/16/2022,7 wk ahead inc case,3/5/2022,US,quantile,0.9,3864437
1/16/2022,8 wk ahead inc case,3/12/2022,US,quantile,0.9,3611563
1/16/2022,1 wk ahead inc case,1/22/2022,US,quantile,0.975,5172213
1/16/2022,2 wk ahead inc case,1/29/2022,US,quantile,0.975,4928932
1/16/2022,3 wk ahead inc case,2/5/2022,US,quantile,0.975,4731205
1/16/2022,4 wk ahead inc case,2/12/2022,US,quantile,0.975,4516378
1/16/2022,5 wk ahead inc case,2/19/2022,US,quantile,0.975,4313402
1/16/2022,6 wk ahead inc case,2/26/2022,US,quantile,0.975,4123729
1/16/2022,7 wk ahead inc case,3/5/2022,US,quantile,0.975,3954932
1/16/2022,8 wk ahead inc case,3/12/2022,US,quantile,0.975,3695139
1/16/2022,1 wk ahead inc case,1/22/2022,US,point,NA,4844584
1/16/2022,2 wk ahead inc case,1/29/2022,US,point,NA,4485417
1/16/2022,3 wk ahead inc case,2/5/2022,US,point,NA,4176187
1/16/2022,4 wk ahead inc case,2/12/2022,US,point,NA,3855284
1/16/2022,5 wk ahead inc case,2/19/2022,US,point,NA,3557500
1/16/2022,6 wk ahead inc case,2/26/2022,US,point,NA,3295185
1/16/2022,7 wk ahead inc case,3/5/2022,US,point,NA,3064880
1/16/2022,8 wk ahead inc case,3/12/2022,US,point,NA,2777605
