forecast_date,target,target_end_date,location,type,quantile,value
4/3/2022,1 wk ahead inc case,4/9/2022,US,quantile,0.025,55196
4/3/2022,2 wk ahead inc case,4/16/2022,US,quantile,0.025,0
4/3/2022,3 wk ahead inc case,4/23/2022,US,quantile,0.025,0
4/3/2022,4 wk ahead inc case,4/30/2022,US,quantile,0.025,0
4/3/2022,5 wk ahead inc case,5/7/2022,US,quantile,0.025,0
4/3/2022,6 wk ahead inc case,5/14/2022,US,quantile,0.025,0
4/3/2022,7 wk ahead inc case,5/21/2022,US,quantile,0.025,0
4/3/2022,8 wk ahead inc case,5/28/2022,US,quantile,0.025,0
4/3/2022,1 wk ahead inc case,4/9/2022,US,quantile,0.1,97145
4/3/2022,2 wk ahead inc case,4/16/2022,US,quantile,0.1,56044
4/3/2022,3 wk ahead inc case,4/23/2022,US,quantile,0.1,27807
4/3/2022,4 wk ahead inc case,4/30/2022,US,quantile,0.1,6107
4/3/2022,5 wk ahead inc case,5/7/2022,US,quantile,0.1,0
4/3/2022,6 wk ahead inc case,5/14/2022,US,quantile,0.1,0
4/3/2022,7 wk ahead inc case,5/21/2022,US,quantile,0.1,0
4/3/2022,8 wk ahead inc case,5/28/2022,US,quantile,0.1,0
4/3/2022,1 wk ahead inc case,4/9/2022,US,quantile,0.25,143155
4/3/2022,2 wk ahead inc case,4/16/2022,US,quantile,0.25,113494
4/3/2022,3 wk ahead inc case,4/23/2022,US,quantile,0.25,95523
4/3/2022,4 wk ahead inc case,4/30/2022,US,quantile,0.25,77492
4/3/2022,5 wk ahead inc case,5/7/2022,US,quantile,0.25,58868
4/3/2022,6 wk ahead inc case,5/14/2022,US,quantile,0.25,29258
4/3/2022,7 wk ahead inc case,5/21/2022,US,quantile,0.25,0
4/3/2022,8 wk ahead inc case,5/28/2022,US,quantile,0.25,0
4/3/2022,1 wk ahead inc case,4/9/2022,US,quantile,0.5,165185
4/3/2022,2 wk ahead inc case,4/16/2022,US,quantile,0.5,154211
4/3/2022,3 wk ahead inc case,4/23/2022,US,quantile,0.5,135189
4/3/2022,4 wk ahead inc case,4/30/2022,US,quantile,0.5,104648
4/3/2022,5 wk ahead inc case,5/7/2022,US,quantile,0.5,76045
4/3/2022,6 wk ahead inc case,5/14/2022,US,quantile,0.5,54277
4/3/2022,7 wk ahead inc case,5/21/2022,US,quantile,0.5,40345
4/3/2022,8 wk ahead inc case,5/28/2022,US,quantile,0.5,29547
4/3/2022,1 wk ahead inc case,4/9/2022,US,quantile,0.75,215284
4/3/2022,2 wk ahead inc case,4/16/2022,US,quantile,0.75,217576
4/3/2022,3 wk ahead inc case,4/23/2022,US,quantile,0.75,159104
4/3/2022,4 wk ahead inc case,4/30/2022,US,quantile,0.75,137489
4/3/2022,5 wk ahead inc case,5/7/2022,US,quantile,0.75,130711
4/3/2022,6 wk ahead inc case,5/14/2022,US,quantile,0.75,126874
4/3/2022,7 wk ahead inc case,5/21/2022,US,quantile,0.75,123586
4/3/2022,8 wk ahead inc case,5/28/2022,US,quantile,0.75,121758
4/3/2022,1 wk ahead inc case,4/9/2022,US,quantile,0.9,366771
4/3/2022,2 wk ahead inc case,4/16/2022,US,quantile,0.9,530568
4/3/2022,3 wk ahead inc case,4/23/2022,US,quantile,0.9,557712
4/3/2022,4 wk ahead inc case,4/30/2022,US,quantile,0.9,549210
4/3/2022,5 wk ahead inc case,5/7/2022,US,quantile,0.9,533419
4/3/2022,6 wk ahead inc case,5/14/2022,US,quantile,0.9,523491
4/3/2022,7 wk ahead inc case,5/21/2022,US,quantile,0.9,504141
4/3/2022,8 wk ahead inc case,5/28/2022,US,quantile,0.9,472651
4/3/2022,1 wk ahead inc case,4/9/2022,US,quantile,0.975,494621
4/3/2022,2 wk ahead inc case,4/16/2022,US,quantile,0.975,825806
4/3/2022,3 wk ahead inc case,4/23/2022,US,quantile,0.975,910787
4/3/2022,4 wk ahead inc case,4/30/2022,US,quantile,0.975,904411
4/3/2022,5 wk ahead inc case,5/7/2022,US,quantile,0.975,879110
4/3/2022,6 wk ahead inc case,5/14/2022,US,quantile,0.975,867736
4/3/2022,7 wk ahead inc case,5/21/2022,US,quantile,0.975,839492
4/3/2022,8 wk ahead inc case,5/28/2022,US,quantile,0.975,784511
4/3/2022,1 wk ahead inc case,4/9/2022,US,point,NA,219623
4/3/2022,2 wk ahead inc case,4/16/2022,US,point,NA,270993
4/3/2022,3 wk ahead inc case,4/23/2022,US,point,NA,266367
4/3/2022,4 wk ahead inc case,4/30/2022,US,point,NA,249300
4/3/2022,5 wk ahead inc case,5/7/2022,US,point,NA,231686
4/3/2022,6 wk ahead inc case,5/14/2022,US,point,NA,217960
4/3/2022,7 wk ahead inc case,5/21/2022,US,point,NA,201713
4/3/2022,8 wk ahead inc case,5/28/2022,US,point,NA,184596
