forecast_date,target,target_end_date,location,type,quantile,value
1/2/2022,1 wk ahead inc case,1/8/2022,US,quantile,0.025,2317964
1/2/2022,2 wk ahead inc case,1/15/2022,US,quantile,0.025,2054665
1/2/2022,3 wk ahead inc case,1/22/2022,US,quantile,0.025,1796472
1/2/2022,4 wk ahead inc case,1/29/2022,US,quantile,0.025,1543612
1/2/2022,5 wk ahead inc case,2/5/2022,US,quantile,0.025,1324432
1/2/2022,6 wk ahead inc case,2/12/2022,US,quantile,0.025,1138748
1/2/2022,7 wk ahead inc case,2/19/2022,US,quantile,0.025,987559
1/2/2022,8 wk ahead inc case,2/26/2022,US,quantile,0.025,849312
1/2/2022,1 wk ahead inc case,1/8/2022,US,quantile,0.1,2374275
1/2/2022,2 wk ahead inc case,1/15/2022,US,quantile,0.1,2068702
1/2/2022,3 wk ahead inc case,1/22/2022,US,quantile,0.1,1827281
1/2/2022,4 wk ahead inc case,1/29/2022,US,quantile,0.1,1615864
1/2/2022,5 wk ahead inc case,2/5/2022,US,quantile,0.1,1420771
1/2/2022,6 wk ahead inc case,2/12/2022,US,quantile,0.1,1235866
1/2/2022,7 wk ahead inc case,2/19/2022,US,quantile,0.1,1080547
1/2/2022,8 wk ahead inc case,2/26/2022,US,quantile,0.1,944214
1/2/2022,1 wk ahead inc case,1/8/2022,US,quantile,0.25,2443697
1/2/2022,2 wk ahead inc case,1/15/2022,US,quantile,0.25,2234361
1/2/2022,3 wk ahead inc case,1/22/2022,US,quantile,0.25,1980170
1/2/2022,4 wk ahead inc case,1/29/2022,US,quantile,0.25,1733472
1/2/2022,5 wk ahead inc case,2/5/2022,US,quantile,0.25,1553894
1/2/2022,6 wk ahead inc case,2/12/2022,US,quantile,0.25,1447674
1/2/2022,7 wk ahead inc case,2/19/2022,US,quantile,0.25,1362444
1/2/2022,8 wk ahead inc case,2/26/2022,US,quantile,0.25,1263263
1/2/2022,1 wk ahead inc case,1/8/2022,US,quantile,0.5,2641264
1/2/2022,2 wk ahead inc case,1/15/2022,US,quantile,0.5,2483261
1/2/2022,3 wk ahead inc case,1/22/2022,US,quantile,0.5,2322912
1/2/2022,4 wk ahead inc case,1/29/2022,US,quantile,0.5,2105972
1/2/2022,5 wk ahead inc case,2/5/2022,US,quantile,0.5,1939594
1/2/2022,6 wk ahead inc case,2/12/2022,US,quantile,0.5,1812227
1/2/2022,7 wk ahead inc case,2/19/2022,US,quantile,0.5,1695846
1/2/2022,8 wk ahead inc case,2/26/2022,US,quantile,0.5,1578862
1/2/2022,1 wk ahead inc case,1/8/2022,US,quantile,0.75,2880630
1/2/2022,2 wk ahead inc case,1/15/2022,US,quantile,0.75,2651371
1/2/2022,3 wk ahead inc case,1/22/2022,US,quantile,0.75,2442042
1/2/2022,4 wk ahead inc case,1/29/2022,US,quantile,0.75,2229529
1/2/2022,5 wk ahead inc case,2/5/2022,US,quantile,0.75,2085029
1/2/2022,6 wk ahead inc case,2/12/2022,US,quantile,0.75,1954861
1/2/2022,7 wk ahead inc case,2/19/2022,US,quantile,0.75,1838930
1/2/2022,8 wk ahead inc case,2/26/2022,US,quantile,0.75,1736535
1/2/2022,1 wk ahead inc case,1/8/2022,US,quantile,0.9,2914893
1/2/2022,2 wk ahead inc case,1/15/2022,US,quantile,0.9,2798414
1/2/2022,3 wk ahead inc case,1/22/2022,US,quantile,0.9,2737333
1/2/2022,4 wk ahead inc case,1/29/2022,US,quantile,0.9,2639520
1/2/2022,5 wk ahead inc case,2/5/2022,US,quantile,0.9,2531789
1/2/2022,6 wk ahead inc case,2/12/2022,US,quantile,0.9,2426999
1/2/2022,7 wk ahead inc case,2/19/2022,US,quantile,0.9,2327742
1/2/2022,8 wk ahead inc case,2/26/2022,US,quantile,0.9,2225379
1/2/2022,1 wk ahead inc case,1/8/2022,US,quantile,0.975,2922519
1/2/2022,2 wk ahead inc case,1/15/2022,US,quantile,0.975,2926083
1/2/2022,3 wk ahead inc case,1/22/2022,US,quantile,0.975,2876326
1/2/2022,4 wk ahead inc case,1/29/2022,US,quantile,0.975,2766164
1/2/2022,5 wk ahead inc case,2/5/2022,US,quantile,0.975,2644658
1/2/2022,6 wk ahead inc case,2/12/2022,US,quantile,0.975,2523004
1/2/2022,7 wk ahead inc case,2/19/2022,US,quantile,0.975,2404010
1/2/2022,8 wk ahead inc case,2/26/2022,US,quantile,0.975,2263811
1/2/2022,1 wk ahead inc case,1/8/2022,US,point,NA,2642177
1/2/2022,2 wk ahead inc case,1/15/2022,US,point,NA,2459551
1/2/2022,3 wk ahead inc case,1/22/2022,US,point,NA,2283220
1/2/2022,4 wk ahead inc case,1/29/2022,US,point,NA,2090590
1/2/2022,5 wk ahead inc case,2/5/2022,US,point,NA,1928595
1/2/2022,6 wk ahead inc case,2/12/2022,US,point,NA,1791340
1/2/2022,7 wk ahead inc case,2/19/2022,US,point,NA,1671011
1/2/2022,8 wk ahead inc case,2/26/2022,US,point,NA,1551625
