forecast_date,target,target_end_date,location,type,quantile,value
11/7/2021,1 wk ahead inc case,11/13/2021,US,quantile,0.025,433354
11/7/2021,2 wk ahead inc case,11/20/2021,US,quantile,0.025,433332
11/7/2021,3 wk ahead inc case,11/27/2021,US,quantile,0.025,442615
11/7/2021,4 wk ahead inc case,12/4/2021,US,quantile,0.025,428007
11/7/2021,5 wk ahead inc case,12/11/2021,US,quantile,0.025,337831
11/7/2021,6 wk ahead inc case,12/18/2021,US,quantile,0.025,254118
11/7/2021,7 wk ahead inc case,12/25/2021,US,quantile,0.025,181348
11/7/2021,8 wk ahead inc case,1/1/2022,US,quantile,0.025,77942
11/7/2021,1 wk ahead inc case,11/13/2021,US,quantile,0.1,449789
11/7/2021,2 wk ahead inc case,11/20/2021,US,quantile,0.1,458301
11/7/2021,3 wk ahead inc case,11/27/2021,US,quantile,0.1,471252
11/7/2021,4 wk ahead inc case,12/4/2021,US,quantile,0.1,430124
11/7/2021,5 wk ahead inc case,12/11/2021,US,quantile,0.1,375245
11/7/2021,6 wk ahead inc case,12/18/2021,US,quantile,0.1,322696
11/7/2021,7 wk ahead inc case,12/25/2021,US,quantile,0.1,274099
11/7/2021,8 wk ahead inc case,1/1/2022,US,quantile,0.1,200942
11/7/2021,1 wk ahead inc case,11/13/2021,US,quantile,0.25,473675
11/7/2021,2 wk ahead inc case,11/20/2021,US,quantile,0.25,521844
11/7/2021,3 wk ahead inc case,11/27/2021,US,quantile,0.25,531616
11/7/2021,4 wk ahead inc case,12/4/2021,US,quantile,0.25,485279
11/7/2021,5 wk ahead inc case,12/11/2021,US,quantile,0.25,449556
11/7/2021,6 wk ahead inc case,12/18/2021,US,quantile,0.25,404760
11/7/2021,7 wk ahead inc case,12/25/2021,US,quantile,0.25,371201
11/7/2021,8 wk ahead inc case,1/1/2022,US,quantile,0.25,350322
11/7/2021,1 wk ahead inc case,11/13/2021,US,quantile,0.5,574617
11/7/2021,2 wk ahead inc case,11/20/2021,US,quantile,0.5,609694
11/7/2021,3 wk ahead inc case,11/27/2021,US,quantile,0.5,580319
11/7/2021,4 wk ahead inc case,12/4/2021,US,quantile,0.5,553597
11/7/2021,5 wk ahead inc case,12/11/2021,US,quantile,0.5,518807
11/7/2021,6 wk ahead inc case,12/18/2021,US,quantile,0.5,470547
11/7/2021,7 wk ahead inc case,12/25/2021,US,quantile,0.5,428118
11/7/2021,8 wk ahead inc case,1/1/2022,US,quantile,0.5,389638
11/7/2021,1 wk ahead inc case,11/13/2021,US,quantile,0.75,645743
11/7/2021,2 wk ahead inc case,11/20/2021,US,quantile,0.75,661551
11/7/2021,3 wk ahead inc case,11/27/2021,US,quantile,0.75,708157
11/7/2021,4 wk ahead inc case,12/4/2021,US,quantile,0.75,697992
11/7/2021,5 wk ahead inc case,12/11/2021,US,quantile,0.75,643347
11/7/2021,6 wk ahead inc case,12/18/2021,US,quantile,0.75,583067
11/7/2021,7 wk ahead inc case,12/25/2021,US,quantile,0.75,527247
11/7/2021,8 wk ahead inc case,1/1/2022,US,quantile,0.75,465979
11/7/2021,1 wk ahead inc case,11/13/2021,US,quantile,0.9,691703
11/7/2021,2 wk ahead inc case,11/20/2021,US,quantile,0.9,764603
11/7/2021,3 wk ahead inc case,11/27/2021,US,quantile,0.9,766347
11/7/2021,4 wk ahead inc case,12/4/2021,US,quantile,0.9,719354
11/7/2021,5 wk ahead inc case,12/11/2021,US,quantile,0.9,672387
11/7/2021,6 wk ahead inc case,12/18/2021,US,quantile,0.9,626711
11/7/2021,7 wk ahead inc case,12/25/2021,US,quantile,0.9,585552
11/7/2021,8 wk ahead inc case,1/1/2022,US,quantile,0.9,543486
11/7/2021,1 wk ahead inc case,11/13/2021,US,quantile,0.975,694005
11/7/2021,2 wk ahead inc case,11/20/2021,US,quantile,0.975,793240
11/7/2021,3 wk ahead inc case,11/27/2021,US,quantile,0.975,785380
11/7/2021,4 wk ahead inc case,12/4/2021,US,quantile,0.975,737045
11/7/2021,5 wk ahead inc case,12/11/2021,US,quantile,0.975,677978
11/7/2021,6 wk ahead inc case,12/18/2021,US,quantile,0.975,633755
11/7/2021,7 wk ahead inc case,12/25/2021,US,quantile,0.975,603555
11/7/2021,8 wk ahead inc case,1/1/2022,US,quantile,0.975,568755
11/7/2021,1 wk ahead inc case,11/13/2021,US,point,NA,566127
11/7/2021,2 wk ahead inc case,11/20/2021,US,point,NA,606081
11/7/2021,3 wk ahead inc case,11/27/2021,US,point,NA,612241
11/7/2021,4 wk ahead inc case,12/4/2021,US,point,NA,578771
11/7/2021,5 wk ahead inc case,12/11/2021,US,point,NA,525021
11/7/2021,6 wk ahead inc case,12/18/2021,US,point,NA,470808
11/7/2021,7 wk ahead inc case,12/25/2021,US,point,NA,424446
11/7/2021,8 wk ahead inc case,1/1/2022,US,point,NA,371009
