forecast_date,target,target_end_date,location,type,quantile,value
5/9/2021,1 wk ahead inc case,5/15/2021,US,quantile,0.025,215254
5/9/2021,2 wk ahead inc case,5/22/2021,US,quantile,0.025,158953.4
5/9/2021,3 wk ahead inc case,5/29/2021,US,quantile,0.025,119626.1
5/9/2021,4 wk ahead inc case,6/5/2021,US,quantile,0.025,94708.35
5/9/2021,5 wk ahead inc case,6/12/2021,US,quantile,0.025,79602.21
5/9/2021,6 wk ahead inc case,6/19/2021,US,quantile,0.025,70531.04
5/9/2021,7 wk ahead inc case,6/26/2021,US,quantile,0.025,64559.62
5/9/2021,8 wk ahead inc case,7/3/2021,US,quantile,0.025,44455.712
5/9/2021,1 wk ahead inc case,5/15/2021,US,quantile,0.1,226266.5
5/9/2021,2 wk ahead inc case,5/22/2021,US,quantile,0.1,177504.2
5/9/2021,3 wk ahead inc case,5/29/2021,US,quantile,0.1,141720.4
5/9/2021,4 wk ahead inc case,6/5/2021,US,quantile,0.1,117430.5
5/9/2021,5 wk ahead inc case,6/12/2021,US,quantile,0.1,100860
5/9/2021,6 wk ahead inc case,6/19/2021,US,quantile,0.1,89808.14
5/9/2021,7 wk ahead inc case,6/26/2021,US,quantile,0.1,82085.32
5/9/2021,8 wk ahead inc case,7/3/2021,US,quantile,0.1,28885.29
5/9/2021,1 wk ahead inc case,5/15/2021,US,quantile,0.25,244587
5/9/2021,2 wk ahead inc case,5/22/2021,US,quantile,0.25,210618.3
5/9/2021,3 wk ahead inc case,5/29/2021,US,quantile,0.25,184146.1
5/9/2021,4 wk ahead inc case,6/5/2021,US,quantile,0.25,163581.4
5/9/2021,5 wk ahead inc case,6/12/2021,US,quantile,0.25,147741.3
5/9/2021,6 wk ahead inc case,6/19/2021,US,quantile,0.25,135035.6
5/9/2021,7 wk ahead inc case,6/26/2021,US,quantile,0.25,125687.1
5/9/2021,8 wk ahead inc case,7/3/2021,US,quantile,0.25,92279.79
5/9/2021,1 wk ahead inc case,5/15/2021,US,quantile,0.5,273323
5/9/2021,2 wk ahead inc case,5/22/2021,US,quantile,0.5,260957.6
5/9/2021,3 wk ahead inc case,5/29/2021,US,quantile,0.5,248456.2
5/9/2021,4 wk ahead inc case,6/5/2021,US,quantile,0.5,237181.6
5/9/2021,5 wk ahead inc case,6/12/2021,US,quantile,0.5,226294.1
5/9/2021,6 wk ahead inc case,6/19/2021,US,quantile,0.5,218754.8
5/9/2021,7 wk ahead inc case,6/26/2021,US,quantile,0.5,212315.7
5/9/2021,8 wk ahead inc case,7/3/2021,US,quantile,0.5,170968.2
5/9/2021,1 wk ahead inc case,5/15/2021,US,quantile,0.75,296759.1
5/9/2021,2 wk ahead inc case,5/22/2021,US,quantile,0.75,298391
5/9/2021,3 wk ahead inc case,5/29/2021,US,quantile,0.75,293218
5/9/2021,4 wk ahead inc case,6/5/2021,US,quantile,0.75,283921.2
5/9/2021,5 wk ahead inc case,6/12/2021,US,quantile,0.75,281188.1
5/9/2021,6 wk ahead inc case,6/19/2021,US,quantile,0.75,275286.9
5/9/2021,7 wk ahead inc case,6/26/2021,US,quantile,0.75,230701.6
5/9/2021,8 wk ahead inc case,7/3/2021,US,quantile,0.75,215066.4
5/9/2021,1 wk ahead inc case,5/15/2021,US,quantile,0.9,475300.3
5/9/2021,2 wk ahead inc case,5/22/2021,US,quantile,0.9,593043.7
5/9/2021,3 wk ahead inc case,5/29/2021,US,quantile,0.9,627411
5/9/2021,4 wk ahead inc case,6/5/2021,US,quantile,0.9,591971.9
5/9/2021,5 wk ahead inc case,6/12/2021,US,quantile,0.9,500204.2
5/9/2021,6 wk ahead inc case,6/19/2021,US,quantile,0.9,373060.1
5/9/2021,7 wk ahead inc case,6/26/2021,US,quantile,0.9,255137.2
5/9/2021,8 wk ahead inc case,7/3/2021,US,quantile,0.9,242628.9
5/9/2021,1 wk ahead inc case,5/15/2021,US,quantile,0.975,639245
5/9/2021,2 wk ahead inc case,5/22/2021,US,quantile,0.975,866742.6
5/9/2021,3 wk ahead inc case,5/29/2021,US,quantile,0.975,935678.4
5/9/2021,4 wk ahead inc case,6/5/2021,US,quantile,0.975,867989.8
5/9/2021,5 wk ahead inc case,6/12/2021,US,quantile,0.975,695383.8
5/9/2021,6 wk ahead inc case,6/19/2021,US,quantile,0.975,467758.5
5/9/2021,7 wk ahead inc case,6/26/2021,US,quantile,0.975,274701.5
5/9/2021,8 wk ahead inc case,7/3/2021,US,quantile,0.975,268148.7
5/9/2021,1 wk ahead inc case,5/15/2021,US,point,NA,338676.4
5/9/2021,2 wk ahead inc case,5/22/2021,US,point,NA,366601.5
5/9/2021,3 wk ahead inc case,5/29/2021,US,point,NA,364322.3
5/9/2021,4 wk ahead inc case,6/5/2021,US,point,NA,336683.5
5/9/2021,5 wk ahead inc case,6/12/2021,US,point,NA,290182
5/9/2021,6 wk ahead inc case,6/19/2021,US,point,NA,232890.7
5/9/2021,7 wk ahead inc case,6/26/2021,US,point,NA,177884
5/9/2021,8 wk ahead inc case,7/3/2021,US,point,NA,144788.8
