forecast_date,target,target_end_date,location,type,quantile,value
5/22/2022,1 wk ahead inc case,5/28/2022,US,quantile,0.025,697147
5/22/2022,2 wk ahead inc case,6/4/2022,US,quantile,0.025,680656
5/22/2022,3 wk ahead inc case,6/11/2022,US,quantile,0.025,671792
5/22/2022,4 wk ahead inc case,6/18/2022,US,quantile,0.025,645850
5/22/2022,5 wk ahead inc case,6/25/2022,US,quantile,0.025,614236
5/22/2022,6 wk ahead inc case,7/2/2022,US,quantile,0.025,578742
5/22/2022,7 wk ahead inc case,7/9/2022,US,quantile,0.025,547886
5/22/2022,8 wk ahead inc case,7/16/2022,US,quantile,0.025,523291
5/22/2022,1 wk ahead inc case,5/28/2022,US,quantile,0.1,699456
5/22/2022,2 wk ahead inc case,6/4/2022,US,quantile,0.1,692330
5/22/2022,3 wk ahead inc case,6/11/2022,US,quantile,0.1,688716
5/22/2022,4 wk ahead inc case,6/18/2022,US,quantile,0.1,661960
5/22/2022,5 wk ahead inc case,6/25/2022,US,quantile,0.1,629381
5/22/2022,6 wk ahead inc case,7/2/2022,US,quantile,0.1,592370
5/22/2022,7 wk ahead inc case,7/9/2022,US,quantile,0.1,556479
5/22/2022,8 wk ahead inc case,7/16/2022,US,quantile,0.1,527023
5/22/2022,1 wk ahead inc case,5/28/2022,US,quantile,0.25,705389
5/22/2022,2 wk ahead inc case,6/4/2022,US,quantile,0.25,708577
5/22/2022,3 wk ahead inc case,6/11/2022,US,quantile,0.25,710404
5/22/2022,4 wk ahead inc case,6/18/2022,US,quantile,0.25,685609
5/22/2022,5 wk ahead inc case,6/25/2022,US,quantile,0.25,648694
5/22/2022,6 wk ahead inc case,7/2/2022,US,quantile,0.25,607546
5/22/2022,7 wk ahead inc case,7/9/2022,US,quantile,0.25,575971
5/22/2022,8 wk ahead inc case,7/16/2022,US,quantile,0.25,551284
5/22/2022,1 wk ahead inc case,5/28/2022,US,quantile,0.5,804831
5/22/2022,2 wk ahead inc case,6/4/2022,US,quantile,0.5,862381
5/22/2022,3 wk ahead inc case,6/11/2022,US,quantile,0.5,891700
5/22/2022,4 wk ahead inc case,6/18/2022,US,quantile,0.5,874345
5/22/2022,5 wk ahead inc case,6/25/2022,US,quantile,0.5,834460
5/22/2022,6 wk ahead inc case,7/2/2022,US,quantile,0.5,795144
5/22/2022,7 wk ahead inc case,7/9/2022,US,quantile,0.5,750346
5/22/2022,8 wk ahead inc case,7/16/2022,US,quantile,0.5,685254
5/22/2022,1 wk ahead inc case,5/28/2022,US,quantile,0.75,920412
5/22/2022,2 wk ahead inc case,6/4/2022,US,quantile,0.75,948745
5/22/2022,3 wk ahead inc case,6/11/2022,US,quantile,0.75,953452
5/22/2022,4 wk ahead inc case,6/18/2022,US,quantile,0.75,929919
5/22/2022,5 wk ahead inc case,6/25/2022,US,quantile,0.75,875775
5/22/2022,6 wk ahead inc case,7/2/2022,US,quantile,0.75,820368
5/22/2022,7 wk ahead inc case,7/9/2022,US,quantile,0.75,771192
5/22/2022,8 wk ahead inc case,7/16/2022,US,quantile,0.75,737404
5/22/2022,1 wk ahead inc case,5/28/2022,US,quantile,0.9,940048
5/22/2022,2 wk ahead inc case,6/4/2022,US,quantile,0.9,1028969
5/22/2022,3 wk ahead inc case,6/11/2022,US,quantile,0.9,1057813
5/22/2022,4 wk ahead inc case,6/18/2022,US,quantile,0.9,1022405
5/22/2022,5 wk ahead inc case,6/25/2022,US,quantile,0.9,979922
5/22/2022,6 wk ahead inc case,7/2/2022,US,quantile,0.9,928603
5/22/2022,7 wk ahead inc case,7/9/2022,US,quantile,0.9,880226
5/22/2022,8 wk ahead inc case,7/16/2022,US,quantile,0.9,817119
5/22/2022,1 wk ahead inc case,5/28/2022,US,quantile,0.975,959062
5/22/2022,2 wk ahead inc case,6/4/2022,US,quantile,0.975,1084947
5/22/2022,3 wk ahead inc case,6/11/2022,US,quantile,0.975,1140942
5/22/2022,4 wk ahead inc case,6/18/2022,US,quantile,0.975,1109565
5/22/2022,5 wk ahead inc case,6/25/2022,US,quantile,0.975,1057620
5/22/2022,6 wk ahead inc case,7/2/2022,US,quantile,0.975,999012
5/22/2022,7 wk ahead inc case,7/9/2022,US,quantile,0.975,940458
5/22/2022,8 wk ahead inc case,7/16/2022,US,quantile,0.975,861259
5/22/2022,1 wk ahead inc case,5/28/2022,US,point,NA,818049
5/22/2022,2 wk ahead inc case,6/4/2022,US,point,NA,858086
5/22/2022,3 wk ahead inc case,6/11/2022,US,point,NA,873546
5/22/2022,4 wk ahead inc case,6/18/2022,US,point,NA,847093
5/22/2022,5 wk ahead inc case,6/25/2022,US,point,NA,805727
5/22/2022,6 wk ahead inc case,7/2/2022,US,point,NA,760255
5/22/2022,7 wk ahead inc case,7/9/2022,US,point,NA,717508
5/22/2022,8 wk ahead inc case,7/16/2022,US,point,NA,671805
