forecast_date,target,target_end_date,location,type,quantile,value
4/17/2022,1 wk ahead inc case,4/23/2022,US,quantile,0.025,160062
4/17/2022,2 wk ahead inc case,4/30/2022,US,quantile,0.025,127559
4/17/2022,3 wk ahead inc case,5/7/2022,US,quantile,0.025,100060
4/17/2022,4 wk ahead inc case,5/14/2022,US,quantile,0.025,64618
4/17/2022,5 wk ahead inc case,5/21/2022,US,quantile,0.025,34883
4/17/2022,6 wk ahead inc case,5/28/2022,US,quantile,0.025,11093
4/17/2022,7 wk ahead inc case,6/4/2022,US,quantile,0.025,0
4/17/2022,8 wk ahead inc case,6/11/2022,US,quantile,0.025,0
4/17/2022,1 wk ahead inc case,4/23/2022,US,quantile,0.1,162741
4/17/2022,2 wk ahead inc case,4/30/2022,US,quantile,0.1,132454
4/17/2022,3 wk ahead inc case,5/7/2022,US,quantile,0.1,103826
4/17/2022,4 wk ahead inc case,5/14/2022,US,quantile,0.1,79046
4/17/2022,5 wk ahead inc case,5/21/2022,US,quantile,0.1,57304
4/17/2022,6 wk ahead inc case,5/28/2022,US,quantile,0.1,38071
4/17/2022,7 wk ahead inc case,6/4/2022,US,quantile,0.1,20974
4/17/2022,8 wk ahead inc case,6/11/2022,US,quantile,0.1,3887
4/17/2022,1 wk ahead inc case,4/23/2022,US,quantile,0.25,177937
4/17/2022,2 wk ahead inc case,4/30/2022,US,quantile,0.25,141070
4/17/2022,3 wk ahead inc case,5/7/2022,US,quantile,0.25,116761
4/17/2022,4 wk ahead inc case,5/14/2022,US,quantile,0.25,98263
4/17/2022,5 wk ahead inc case,5/21/2022,US,quantile,0.25,82264
4/17/2022,6 wk ahead inc case,5/28/2022,US,quantile,0.25,68824
4/17/2022,7 wk ahead inc case,6/4/2022,US,quantile,0.25,53828
4/17/2022,8 wk ahead inc case,6/11/2022,US,quantile,0.25,38662
4/17/2022,1 wk ahead inc case,4/23/2022,US,quantile,0.5,195019
4/17/2022,2 wk ahead inc case,4/30/2022,US,quantile,0.5,166690
4/17/2022,3 wk ahead inc case,5/7/2022,US,quantile,0.5,142817
4/17/2022,4 wk ahead inc case,5/14/2022,US,quantile,0.5,124431
4/17/2022,5 wk ahead inc case,5/21/2022,US,quantile,0.5,109700
4/17/2022,6 wk ahead inc case,5/28/2022,US,quantile,0.5,94821
4/17/2022,7 wk ahead inc case,6/4/2022,US,quantile,0.5,84135
4/17/2022,8 wk ahead inc case,6/11/2022,US,quantile,0.5,77965
4/17/2022,1 wk ahead inc case,4/23/2022,US,quantile,0.75,207870
4/17/2022,2 wk ahead inc case,4/30/2022,US,quantile,0.75,188905
4/17/2022,3 wk ahead inc case,5/7/2022,US,quantile,0.75,178315
4/17/2022,4 wk ahead inc case,5/14/2022,US,quantile,0.75,173690
4/17/2022,5 wk ahead inc case,5/21/2022,US,quantile,0.75,167844
4/17/2022,6 wk ahead inc case,5/28/2022,US,quantile,0.75,160747
4/17/2022,7 wk ahead inc case,6/4/2022,US,quantile,0.75,155292
4/17/2022,8 wk ahead inc case,6/11/2022,US,quantile,0.75,145170
4/17/2022,1 wk ahead inc case,4/23/2022,US,quantile,0.9,352185
4/17/2022,2 wk ahead inc case,4/30/2022,US,quantile,0.9,470684
4/17/2022,3 wk ahead inc case,5/7/2022,US,quantile,0.9,492927
4/17/2022,4 wk ahead inc case,5/14/2022,US,quantile,0.9,480746
4/17/2022,5 wk ahead inc case,5/21/2022,US,quantile,0.9,450642
4/17/2022,6 wk ahead inc case,5/28/2022,US,quantile,0.9,414150
4/17/2022,7 wk ahead inc case,6/4/2022,US,quantile,0.9,377813
4/17/2022,8 wk ahead inc case,6/11/2022,US,quantile,0.9,336598
4/17/2022,1 wk ahead inc case,4/23/2022,US,quantile,0.975,454164
4/17/2022,2 wk ahead inc case,4/30/2022,US,quantile,0.975,672410
4/17/2022,3 wk ahead inc case,5/7/2022,US,quantile,0.975,728347
4/17/2022,4 wk ahead inc case,5/14/2022,US,quantile,0.975,733604
4/17/2022,5 wk ahead inc case,5/21/2022,US,quantile,0.975,700744
4/17/2022,6 wk ahead inc case,5/28/2022,US,quantile,0.975,644225
4/17/2022,7 wk ahead inc case,6/4/2022,US,quantile,0.975,584667
4/17/2022,8 wk ahead inc case,6/11/2022,US,quantile,0.975,516747
4/17/2022,1 wk ahead inc case,4/23/2022,US,point,NA,244282
4/17/2022,2 wk ahead inc case,4/30/2022,US,point,NA,271396
4/17/2022,3 wk ahead inc case,5/7/2022,US,point,NA,266150
4/17/2022,4 wk ahead inc case,5/14/2022,US,point,NA,250628
4/17/2022,5 wk ahead inc case,5/21/2022,US,point,NA,229054
4/17/2022,6 wk ahead inc case,5/28/2022,US,point,NA,204562
4/17/2022,7 wk ahead inc case,6/4/2022,US,point,NA,181106
4/17/2022,8 wk ahead inc case,6/11/2022,US,point,NA,155702
