forecast_date,target,target_end_date,location,type,quantile,value
12/6/2020,1 wk ahead inc case,12/12/2020,US,quantile,0.025,1356743
12/6/2020,2 wk ahead inc case,12/19/2020,US,quantile,0.025,1391453
12/6/2020,3 wk ahead inc case,12/26/2020,US,quantile,0.025,1383744
12/6/2020,4 wk ahead inc case,1/2/2021,US,quantile,0.025,1329591
12/6/2020,5 wk ahead inc case,1/9/2021,US,quantile,0.025,1296795
12/6/2020,6 wk ahead inc case,1/16/2021,US,quantile,0.025,1327967
12/6/2020,7 wk ahead inc case,1/23/2021,US,quantile,0.025,1338807
12/6/2020,8 wk ahead inc case,1/30/2021,US,quantile,0.025,1336400
12/6/2020,1 wk ahead inc case,12/12/2020,US,quantile,0.1,1368123
12/6/2020,2 wk ahead inc case,12/19/2020,US,quantile,0.1,1400948
12/6/2020,3 wk ahead inc case,12/26/2020,US,quantile,0.1,1404544
12/6/2020,4 wk ahead inc case,1/2/2021,US,quantile,0.1,1391468
12/6/2020,5 wk ahead inc case,1/9/2021,US,quantile,0.1,1372580
12/6/2020,6 wk ahead inc case,1/16/2021,US,quantile,0.1,1378045
12/6/2020,7 wk ahead inc case,1/23/2021,US,quantile,0.1,1384445
12/6/2020,8 wk ahead inc case,1/30/2021,US,quantile,0.1,1426593
12/6/2020,1 wk ahead inc case,12/12/2020,US,quantile,0.25,1388125
12/6/2020,2 wk ahead inc case,12/19/2020,US,quantile,0.25,1419943
12/6/2020,3 wk ahead inc case,12/26/2020,US,quantile,0.25,1454143
12/6/2020,4 wk ahead inc case,1/2/2021,US,quantile,0.25,1505946
12/6/2020,5 wk ahead inc case,1/9/2021,US,quantile,0.25,1505446
12/6/2020,6 wk ahead inc case,1/16/2021,US,quantile,0.25,1491748
12/6/2020,7 wk ahead inc case,1/23/2021,US,quantile,0.25,1505237
12/6/2020,8 wk ahead inc case,1/30/2021,US,quantile,0.25,1535934
12/6/2020,1 wk ahead inc case,12/12/2020,US,quantile,0.5,1406728
12/6/2020,2 wk ahead inc case,12/19/2020,US,quantile,0.5,1444012
12/6/2020,3 wk ahead inc case,12/26/2020,US,quantile,0.5,1504681
12/6/2020,4 wk ahead inc case,1/2/2021,US,quantile,0.5,1524368
12/6/2020,5 wk ahead inc case,1/9/2021,US,quantile,0.5,1533324
12/6/2020,6 wk ahead inc case,1/16/2021,US,quantile,0.5,1562614
12/6/2020,7 wk ahead inc case,1/23/2021,US,quantile,0.5,1585632
12/6/2020,8 wk ahead inc case,1/30/2021,US,quantile,0.5,1654108
12/6/2020,1 wk ahead inc case,12/12/2020,US,quantile,0.75,1413612
12/6/2020,2 wk ahead inc case,12/19/2020,US,quantile,0.75,1502370
12/6/2020,3 wk ahead inc case,12/26/2020,US,quantile,0.75,1537937
12/6/2020,4 wk ahead inc case,1/2/2021,US,quantile,0.75,1547628
12/6/2020,5 wk ahead inc case,1/9/2021,US,quantile,0.75,1605724
12/6/2020,6 wk ahead inc case,1/16/2021,US,quantile,0.75,1624127
12/6/2020,7 wk ahead inc case,1/23/2021,US,quantile,0.75,1669468
12/6/2020,8 wk ahead inc case,1/30/2021,US,quantile,0.75,1804323
12/6/2020,1 wk ahead inc case,12/12/2020,US,quantile,0.9,1443450
12/6/2020,2 wk ahead inc case,12/19/2020,US,quantile,0.9,1531578
12/6/2020,3 wk ahead inc case,12/26/2020,US,quantile,0.9,1573146
12/6/2020,4 wk ahead inc case,1/2/2021,US,quantile,0.9,1626972
12/6/2020,5 wk ahead inc case,1/9/2021,US,quantile,0.9,1674904
12/6/2020,6 wk ahead inc case,1/16/2021,US,quantile,0.9,1707590
12/6/2020,7 wk ahead inc case,1/23/2021,US,quantile,0.9,1757771
12/6/2020,8 wk ahead inc case,1/30/2021,US,quantile,0.9,1865717
12/6/2020,1 wk ahead inc case,12/12/2020,US,quantile,0.975,1454769
12/6/2020,2 wk ahead inc case,12/19/2020,US,quantile,0.975,1556802
12/6/2020,3 wk ahead inc case,12/26/2020,US,quantile,0.975,1602171
12/6/2020,4 wk ahead inc case,1/2/2021,US,quantile,0.975,1641823
12/6/2020,5 wk ahead inc case,1/9/2021,US,quantile,0.975,1700173
12/6/2020,6 wk ahead inc case,1/16/2021,US,quantile,0.975,1765980
12/6/2020,7 wk ahead inc case,1/23/2021,US,quantile,0.975,1791390
12/6/2020,8 wk ahead inc case,1/30/2021,US,quantile,0.975,1890193
12/6/2020,1 wk ahead inc case,12/12/2020,US,point,NA,1404507
12/6/2020,2 wk ahead inc case,12/19/2020,US,point,NA,1463872
12/6/2020,3 wk ahead inc case,12/26/2020,US,point,NA,1494338
12/6/2020,4 wk ahead inc case,1/2/2021,US,point,NA,1509685
12/6/2020,5 wk ahead inc case,1/9/2021,US,point,NA,1526992
12/6/2020,6 wk ahead inc case,1/16/2021,US,point,NA,1551153
12/6/2020,7 wk ahead inc case,1/23/2021,US,point,NA,1576107
12/6/2020,8 wk ahead inc case,1/30/2021,US,point,NA,1644753
