forecast_date,target,target_end_date,location,type,quantile,value
12/5/2021,1 wk ahead inc case,12/11/2021,US,quantile,0.025,748514
12/5/2021,2 wk ahead inc case,12/18/2021,US,quantile,0.025,635906
12/5/2021,3 wk ahead inc case,12/25/2021,US,quantile,0.025,560071
12/5/2021,4 wk ahead inc case,1/1/2022,US,quantile,0.025,479366
12/5/2021,5 wk ahead inc case,1/8/2022,US,quantile,0.025,362411
12/5/2021,6 wk ahead inc case,1/15/2022,US,quantile,0.025,265157
12/5/2021,7 wk ahead inc case,1/22/2022,US,quantile,0.025,189653
12/5/2021,8 wk ahead inc case,1/29/2022,US,quantile,0.025,43817
12/5/2021,1 wk ahead inc case,12/11/2021,US,quantile,0.1,750057
12/5/2021,2 wk ahead inc case,12/18/2021,US,quantile,0.1,637185
12/5/2021,3 wk ahead inc case,12/25/2021,US,quantile,0.1,566831
12/5/2021,4 wk ahead inc case,1/1/2022,US,quantile,0.1,481810
12/5/2021,5 wk ahead inc case,1/8/2022,US,quantile,0.1,381009
12/5/2021,6 wk ahead inc case,1/15/2022,US,quantile,0.1,302989
12/5/2021,7 wk ahead inc case,1/22/2022,US,quantile,0.1,240754
12/5/2021,8 wk ahead inc case,1/29/2022,US,quantile,0.1,113785
12/5/2021,1 wk ahead inc case,12/11/2021,US,quantile,0.25,792837
12/5/2021,2 wk ahead inc case,12/18/2021,US,quantile,0.25,673299
12/5/2021,3 wk ahead inc case,12/25/2021,US,quantile,0.25,585745
12/5/2021,4 wk ahead inc case,1/1/2022,US,quantile,0.25,494386
12/5/2021,5 wk ahead inc case,1/8/2022,US,quantile,0.25,420883
12/5/2021,6 wk ahead inc case,1/15/2022,US,quantile,0.25,364624
12/5/2021,7 wk ahead inc case,1/22/2022,US,quantile,0.25,316547
12/5/2021,8 wk ahead inc case,1/29/2022,US,quantile,0.25,225763
12/5/2021,1 wk ahead inc case,12/11/2021,US,quantile,0.5,877671
12/5/2021,2 wk ahead inc case,12/18/2021,US,quantile,0.5,792556
12/5/2021,3 wk ahead inc case,12/25/2021,US,quantile,0.5,661067
12/5/2021,4 wk ahead inc case,1/1/2022,US,quantile,0.5,559719
12/5/2021,5 wk ahead inc case,1/8/2022,US,quantile,0.5,485331
12/5/2021,6 wk ahead inc case,1/15/2022,US,quantile,0.5,441932
12/5/2021,7 wk ahead inc case,1/22/2022,US,quantile,0.5,406010
12/5/2021,8 wk ahead inc case,1/29/2022,US,quantile,0.5,335687
12/5/2021,1 wk ahead inc case,12/11/2021,US,quantile,0.75,994810
12/5/2021,2 wk ahead inc case,12/18/2021,US,quantile,0.75,901083
12/5/2021,3 wk ahead inc case,12/25/2021,US,quantile,0.75,831532
12/5/2021,4 wk ahead inc case,1/1/2022,US,quantile,0.75,732225
12/5/2021,5 wk ahead inc case,1/8/2022,US,quantile,0.75,626167
12/5/2021,6 wk ahead inc case,1/15/2022,US,quantile,0.75,529370
12/5/2021,7 wk ahead inc case,1/22/2022,US,quantile,0.75,456422
12/5/2021,8 wk ahead inc case,1/29/2022,US,quantile,0.75,406542
12/5/2021,1 wk ahead inc case,12/11/2021,US,quantile,0.9,1061371
12/5/2021,2 wk ahead inc case,12/18/2021,US,quantile,0.9,909654
12/5/2021,3 wk ahead inc case,12/25/2021,US,quantile,0.9,861961
12/5/2021,4 wk ahead inc case,1/1/2022,US,quantile,0.9,792260
12/5/2021,5 wk ahead inc case,1/8/2022,US,quantile,0.9,728235
12/5/2021,6 wk ahead inc case,1/15/2022,US,quantile,0.9,670782
12/5/2021,7 wk ahead inc case,1/22/2022,US,quantile,0.9,621890
12/5/2021,8 wk ahead inc case,1/29/2022,US,quantile,0.9,548845
12/5/2021,1 wk ahead inc case,12/11/2021,US,quantile,0.975,1074418
12/5/2021,2 wk ahead inc case,12/18/2021,US,quantile,0.975,915011
12/5/2021,3 wk ahead inc case,12/25/2021,US,quantile,0.975,887131
12/5/2021,4 wk ahead inc case,1/1/2022,US,quantile,0.975,848819
12/5/2021,5 wk ahead inc case,1/8/2022,US,quantile,0.975,804436
12/5/2021,6 wk ahead inc case,1/15/2022,US,quantile,0.975,763441
12/5/2021,7 wk ahead inc case,1/22/2022,US,quantile,0.975,729496
12/5/2021,8 wk ahead inc case,1/29/2022,US,quantile,0.975,689137
12/5/2021,1 wk ahead inc case,12/11/2021,US,point,NA,899954
12/5/2021,2 wk ahead inc case,12/18/2021,US,point,NA,780671
12/5/2021,3 wk ahead inc case,12/25/2021,US,point,NA,707763
12/5/2021,4 wk ahead inc case,1/1/2022,US,point,NA,626941
12/5/2021,5 wk ahead inc case,1/8/2022,US,point,NA,544067
12/5/2021,6 wk ahead inc case,1/15/2022,US,point,NA,476899
12/5/2021,7 wk ahead inc case,1/22/2022,US,point,NA,422967
12/5/2021,8 wk ahead inc case,1/29/2022,US,point,NA,337654
