forecast_date,target,target_end_date,location,type,quantile,value
6/20/2021,1 wk ahead inc case,6/26/2021,US,quantile,0.025,63553.62
6/20/2021,2 wk ahead inc case,7/3/2021,US,quantile,0.025,49682.02
6/20/2021,3 wk ahead inc case,7/10/2021,US,quantile,0.025,38082.22
6/20/2021,4 wk ahead inc case,7/17/2021,US,quantile,0.025,28573.67
6/20/2021,5 wk ahead inc case,7/24/2021,US,quantile,0.025,20875.98
6/20/2021,6 wk ahead inc case,7/31/2021,US,quantile,0.025,14676.66
6/20/2021,7 wk ahead inc case,8/7/2021,US,quantile,0.025,8304.15
6/20/2021,8 wk ahead inc case,8/14/2021,US,quantile,0.025,4203.281
6/20/2021,1 wk ahead inc case,6/26/2021,US,quantile,0.1,64179.7
6/20/2021,2 wk ahead inc case,7/3/2021,US,quantile,0.1,51139.49
6/20/2021,3 wk ahead inc case,7/10/2021,US,quantile,0.1,39312.44
6/20/2021,4 wk ahead inc case,7/17/2021,US,quantile,0.1,29426.21
6/20/2021,5 wk ahead inc case,7/24/2021,US,quantile,0.1,21374.93
6/20/2021,6 wk ahead inc case,7/31/2021,US,quantile,0.1,14780.21
6/20/2021,7 wk ahead inc case,8/7/2021,US,quantile,0.1,8977.851
6/20/2021,8 wk ahead inc case,8/14/2021,US,quantile,0.1,5465.32
6/20/2021,1 wk ahead inc case,6/26/2021,US,quantile,0.25,65644.28
6/20/2021,2 wk ahead inc case,7/3/2021,US,quantile,0.25,52632.27
6/20/2021,3 wk ahead inc case,7/10/2021,US,quantile,0.25,42802.04
6/20/2021,4 wk ahead inc case,7/17/2021,US,quantile,0.25,34994.59
6/20/2021,5 wk ahead inc case,7/24/2021,US,quantile,0.25,28796.87
6/20/2021,6 wk ahead inc case,7/31/2021,US,quantile,0.25,23900.67
6/20/2021,7 wk ahead inc case,8/7/2021,US,quantile,0.25,20344.64
6/20/2021,8 wk ahead inc case,8/14/2021,US,quantile,0.25,15775.39
6/20/2021,1 wk ahead inc case,6/26/2021,US,quantile,0.5,67698.59
6/20/2021,2 wk ahead inc case,7/3/2021,US,quantile,0.5,57292.7
6/20/2021,3 wk ahead inc case,7/10/2021,US,quantile,0.5,48322.46
6/20/2021,4 wk ahead inc case,7/17/2021,US,quantile,0.5,40554.01
6/20/2021,5 wk ahead inc case,7/24/2021,US,quantile,0.5,34169.41
6/20/2021,6 wk ahead inc case,7/31/2021,US,quantile,0.5,28767.3
6/20/2021,7 wk ahead inc case,8/7/2021,US,quantile,0.5,23295.32
6/20/2021,8 wk ahead inc case,8/14/2021,US,quantile,0.5,19747.58
6/20/2021,1 wk ahead inc case,6/26/2021,US,quantile,0.75,69808.75
6/20/2021,2 wk ahead inc case,7/3/2021,US,quantile,0.75,61354.3
6/20/2021,3 wk ahead inc case,7/10/2021,US,quantile,0.75,54228.53
6/20/2021,4 wk ahead inc case,7/17/2021,US,quantile,0.75,48232.09
6/20/2021,5 wk ahead inc case,7/24/2021,US,quantile,0.75,43176.98
6/20/2021,6 wk ahead inc case,7/31/2021,US,quantile,0.75,38911.85
6/20/2021,7 wk ahead inc case,8/7/2021,US,quantile,0.75,34044.16
6/20/2021,8 wk ahead inc case,8/14/2021,US,quantile,0.75,31114.81
6/20/2021,1 wk ahead inc case,6/26/2021,US,quantile,0.9,73323.29
6/20/2021,2 wk ahead inc case,7/3/2021,US,quantile,0.9,67871.02
6/20/2021,3 wk ahead inc case,7/10/2021,US,quantile,0.9,63266.93
6/20/2021,4 wk ahead inc case,7/17/2021,US,quantile,0.9,59367.59
6/20/2021,5 wk ahead inc case,7/24/2021,US,quantile,0.9,56049.62
6/20/2021,6 wk ahead inc case,7/31/2021,US,quantile,0.9,53214.91
6/20/2021,7 wk ahead inc case,8/7/2021,US,quantile,0.9,47919.8
6/20/2021,8 wk ahead inc case,8/14/2021,US,quantile,0.9,40570.25
6/20/2021,1 wk ahead inc case,6/26/2021,US,quantile,0.975,75506.81
6/20/2021,2 wk ahead inc case,7/3/2021,US,quantile,0.975,72007.91
6/20/2021,3 wk ahead inc case,7/10/2021,US,quantile,0.975,69214.42
6/20/2021,4 wk ahead inc case,7/17/2021,US,quantile,0.975,67068.15
6/20/2021,5 wk ahead inc case,7/24/2021,US,quantile,0.975,65494.33
6/20/2021,6 wk ahead inc case,7/31/2021,US,quantile,0.975,64411.91
6/20/2021,7 wk ahead inc case,8/7/2021,US,quantile,0.975,58418.2
6/20/2021,8 wk ahead inc case,8/14/2021,US,quantile,0.975,49865.13
6/20/2021,1 wk ahead inc case,6/26/2021,US,point,NA,68530.72
6/20/2021,2 wk ahead inc case,7/3/2021,US,point,NA,58854.24
6/20/2021,3 wk ahead inc case,7/10/2021,US,point,NA,50747.01
6/20/2021,4 wk ahead inc case,7/17/2021,US,point,NA,44030.9
6/20/2021,5 wk ahead inc case,7/24/2021,US,point,NA,38562.59
6/20/2021,6 wk ahead inc case,7/31/2021,US,point,NA,34094.79
6/20/2021,7 wk ahead inc case,8/7/2021,US,point,NA,28757.73
6/20/2021,8 wk ahead inc case,8/14/2021,US,point,NA,23820.25
