forecast_date,target,target_end_date,location,type,quantile,value
2/13/2022,1 wk ahead inc case,2/19/2022,US,quantile,0.025,1270916
2/13/2022,2 wk ahead inc case,2/26/2022,US,quantile,0.025,954402
2/13/2022,3 wk ahead inc case,3/5/2022,US,quantile,0.025,758385
2/13/2022,4 wk ahead inc case,3/12/2022,US,quantile,0.025,588062
2/13/2022,5 wk ahead inc case,3/19/2022,US,quantile,0.025,450812
2/13/2022,6 wk ahead inc case,3/26/2022,US,quantile,0.025,355660
2/13/2022,7 wk ahead inc case,4/2/2022,US,quantile,0.025,280041
2/13/2022,8 wk ahead inc case,4/9/2022,US,quantile,0.025,214182
2/13/2022,1 wk ahead inc case,2/19/2022,US,quantile,0.1,1276519
2/13/2022,2 wk ahead inc case,2/26/2022,US,quantile,0.1,980140
2/13/2022,3 wk ahead inc case,3/5/2022,US,quantile,0.1,772866
2/13/2022,4 wk ahead inc case,3/12/2022,US,quantile,0.1,605382
2/13/2022,5 wk ahead inc case,3/19/2022,US,quantile,0.1,472278
2/13/2022,6 wk ahead inc case,3/26/2022,US,quantile,0.1,371947
2/13/2022,7 wk ahead inc case,4/2/2022,US,quantile,0.1,292368
2/13/2022,8 wk ahead inc case,4/9/2022,US,quantile,0.1,230701
2/13/2022,1 wk ahead inc case,2/19/2022,US,quantile,0.25,1366647
2/13/2022,2 wk ahead inc case,2/26/2022,US,quantile,0.25,1026235
2/13/2022,3 wk ahead inc case,3/5/2022,US,quantile,0.25,837892
2/13/2022,4 wk ahead inc case,3/12/2022,US,quantile,0.25,671788
2/13/2022,5 wk ahead inc case,3/19/2022,US,quantile,0.25,550111
2/13/2022,6 wk ahead inc case,3/26/2022,US,quantile,0.25,462992
2/13/2022,7 wk ahead inc case,4/2/2022,US,quantile,0.25,397812
2/13/2022,8 wk ahead inc case,4/9/2022,US,quantile,0.25,325079
2/13/2022,1 wk ahead inc case,2/19/2022,US,quantile,0.5,1484738
2/13/2022,2 wk ahead inc case,2/26/2022,US,quantile,0.5,1216058
2/13/2022,3 wk ahead inc case,3/5/2022,US,quantile,0.5,1060468
2/13/2022,4 wk ahead inc case,3/12/2022,US,quantile,0.5,912390
2/13/2022,5 wk ahead inc case,3/19/2022,US,quantile,0.5,786572
2/13/2022,6 wk ahead inc case,3/26/2022,US,quantile,0.5,683002
2/13/2022,7 wk ahead inc case,4/2/2022,US,quantile,0.5,590684
2/13/2022,8 wk ahead inc case,4/9/2022,US,quantile,0.5,477368
2/13/2022,1 wk ahead inc case,2/19/2022,US,quantile,0.75,1566856
2/13/2022,2 wk ahead inc case,2/26/2022,US,quantile,0.75,1389666
2/13/2022,3 wk ahead inc case,3/5/2022,US,quantile,0.75,1274725
2/13/2022,4 wk ahead inc case,3/12/2022,US,quantile,0.75,1153441
2/13/2022,5 wk ahead inc case,3/19/2022,US,quantile,0.75,1041705
2/13/2022,6 wk ahead inc case,3/26/2022,US,quantile,0.75,949198
2/13/2022,7 wk ahead inc case,4/2/2022,US,quantile,0.75,870848
2/13/2022,8 wk ahead inc case,4/9/2022,US,quantile,0.75,769026
2/13/2022,1 wk ahead inc case,2/19/2022,US,quantile,0.9,1690841
2/13/2022,2 wk ahead inc case,2/26/2022,US,quantile,0.9,1535690
2/13/2022,3 wk ahead inc case,3/5/2022,US,quantile,0.9,1428015
2/13/2022,4 wk ahead inc case,3/12/2022,US,quantile,0.9,1329546
2/13/2022,5 wk ahead inc case,3/19/2022,US,quantile,0.9,1244909
2/13/2022,6 wk ahead inc case,3/26/2022,US,quantile,0.9,1170722
2/13/2022,7 wk ahead inc case,4/2/2022,US,quantile,0.9,1099565
2/13/2022,8 wk ahead inc case,4/9/2022,US,quantile,0.9,981643
2/13/2022,1 wk ahead inc case,2/19/2022,US,quantile,0.975,1726571
2/13/2022,2 wk ahead inc case,2/26/2022,US,quantile,0.975,1588620
2/13/2022,3 wk ahead inc case,3/5/2022,US,quantile,0.975,1498554
2/13/2022,4 wk ahead inc case,3/12/2022,US,quantile,0.975,1418292
2/13/2022,5 wk ahead inc case,3/19/2022,US,quantile,0.975,1338565
2/13/2022,6 wk ahead inc case,3/26/2022,US,quantile,0.975,1267546
2/13/2022,7 wk ahead inc case,4/2/2022,US,quantile,0.975,1194912
2/13/2022,8 wk ahead inc case,4/9/2022,US,quantile,0.975,1064019
2/13/2022,1 wk ahead inc case,2/19/2022,US,point,NA,1483298
2/13/2022,2 wk ahead inc case,2/26/2022,US,point,NA,1241544
2/13/2022,3 wk ahead inc case,3/5/2022,US,point,NA,1090129
2/13/2022,4 wk ahead inc case,3/12/2022,US,point,NA,954129
2/13/2022,5 wk ahead inc case,3/19/2022,US,point,NA,840707
2/13/2022,6 wk ahead inc case,3/26/2022,US,point,NA,751581
2/13/2022,7 wk ahead inc case,4/2/2022,US,point,NA,675176
2/13/2022,8 wk ahead inc case,4/9/2022,US,point,NA,580288
